序号,相对时间(s),R（Ω）,X（Ω）,时间
5652,615.33,18182.1,-2156.85,2026/01/29 23:02:47
5653,615.44,18180.8,-2152.62,2026/01/29 23:02:47
5654,615.55,18170.6,-2156.41,2026/01/29 23:02:47
5655,615.65,18166.5,-2150.24,2026/01/29 23:02:47
5656,615.76,18162.2,-2153.71,2026/01/29 23:02:47
5657,615.87,18201.5,-2151.52,2026/01/29 23:02:47
5658,615.98,18230.4,-2153.98,2026/01/29 23:02:48
5659,616.09,18280,-2157.26,2026/01/29 23:02:48
5660,616.2,18324.8,-2166.66,2026/01/29 23:02:48
5661,616.31,18348,-2166.31,2026/01/29 23:02:48
5662,616.42,18352.9,-2169.08,2026/01/29 23:02:48
5663,616.53,18348.1,-2168.5,2026/01/29 23:02:48
5664,616.63,18351.5,-2168.56,2026/01/29 23:02:48
5665,616.74,18347.9,-2169.1,2026/01/29 23:02:48
5666,616.85,18336.4,-2166.71,2026/01/29 23:02:48
5667,616.96,18290.9,-2161.56,2026/01/29 23:02:49
5668,617.07,18233.4,-2158.21,2026/01/29 23:02:49
5669,617.18,18233.4,-2151.94,2026/01/29 23:02:49
5670,617.29,18203.3,-2155.67,2026/01/29 23:02:49
5671,617.4,18191.8,-2152.23,2026/01/29 23:02:49
5672,617.51,18187.7,-2155.46,2026/01/29 23:02:49
5673,617.62,18182.8,-2152.05,2026/01/29 23:02:49
5674,617.72,18168,-2153.7,2026/01/29 23:02:49
5675,617.83,18175.9,-2151.64,2026/01/29 23:02:49
5676,617.94,18174.9,-2152.89,2026/01/29 23:02:49
5677,618.05,18201,-2152.72,2026/01/29 23:02:50
5678,618.16,18253.4,-2155.85,2026/01/29 23:02:50
5679,618.27,18306.1,-2163.33,2026/01/29 23:02:50
5680,618.38,18338.5,-2164.29,2026/01/29 23:02:50
5681,618.48,18338.1,-2169.46,2026/01/29 23:02:50
5682,618.59,18340.5,-2166.23,2026/01/29 23:02:50
5683,618.7,18339.4,-2168.59,2026/01/29 23:02:50
5684,618.81,18337.8,-2167.68,2026/01/29 23:02:50
5685,618.92,18333.5,-2166.13,2026/01/29 23:02:50
5686,619.03,18283.5,-2160.93,2026/01/29 23:02:51
5687,619.14,18238.9,-2157.01,2026/01/29 23:02:51
5688,619.25,18214.6,-2152.74,2026/01/29 23:02:51
5689,619.35,18188.4,-2156,2026/01/29 23:02:51
5690,619.46,18180,-2154.85,2026/01/29 23:02:51
5691,619.57,18176.7,-2155.03,2026/01/29 23:02:51
5692,619.68,18171.4,-2152.14,2026/01/29 23:02:51
5693,619.79,18174.8,-2153.25,2026/01/29 23:02:51
5694,619.9,18176.5,-2151.6,2026/01/29 23:02:51
5695,620.01,18198.2,-2154.79,2026/01/29 23:02:52
5696,620.12,18244.7,-2152.2,2026/01/29 23:02:52
5697,620.23,18282.5,-2162.14,2026/01/29 23:02:52
5698,620.34,18337.8,-2163.24,2026/01/29 23:02:52
5699,620.44,18347.8,-2170.18,2026/01/29 23:02:52
5700,620.55,18349.3,-2167.2,2026/01/29 23:02:52
5701,620.66,18346.3,-2170.77,2026/01/29 23:02:52
5702,620.77,18346.8,-2167.65,2026/01/29 23:02:52
5703,620.88,18344.4,-2167.84,2026/01/29 23:02:52
5704,620.99,18321.9,-2165.94,2026/01/29 23:02:53
5705,621.1,18269.3,-2158.23,2026/01/29 23:02:53
5706,621.21,18233.6,-2155.81,2026/01/29 23:02:53
5707,621.32,18215.7,-2153.46,2026/01/29 23:02:53
5708,621.42,18186.9,-2155.53,2026/01/29 23:02:53
5709,621.53,18176.8,-2156.15,2026/01/29 23:02:53
5710,621.64,18163.3,-2153.63,2026/01/29 23:02:53
5711,621.75,18164.8,-2153.92,2026/01/29 23:02:53
5712,621.86,18170.1,-2150.92,2026/01/29 23:02:53
5713,621.97,18215.7,-2154.55,2026/01/29 23:02:54
5714,622.08,18253.5,-2153.81,2026/01/29 23:02:54
5715,622.19,18283.9,-2161.39,2026/01/29 23:02:54
5716,622.3,18341,-2164.16,2026/01/29 23:02:54
5717,622.41,18352.4,-2170.05,2026/01/29 23:02:54
5718,622.52,18357.6,-2167.51,2026/01/29 23:02:54
5719,622.62,18351.6,-2169.96,2026/01/29 23:02:54
5720,622.73,18354.6,-2169.11,2026/01/29 23:02:54
5721,622.84,18334.7,-2166.55,2026/01/29 23:02:54
5722,622.95,18285,-2159.7,2026/01/29 23:02:54
5723,623.06,18240.4,-2156.65,2026/01/29 23:02:55
5724,623.17,18215.1,-2153.12,2026/01/29 23:02:55
5725,623.28,18185.9,-2154.79,2026/01/29 23:02:55
5726,623.39,18166.6,-2154.62,2026/01/29 23:02:55
5727,623.5,18158.1,-2153.41,2026/01/29 23:02:55
5728,623.61,18155.4,-2154.46,2026/01/29 23:02:55
5729,623.72,18159,-2153.9,2026/01/29 23:02:55
5730,623.82,18188.2,-2153.41,2026/01/29 23:02:55
5731,623.93,18240.8,-2151.79,2026/01/29 23:02:55
5732,624.04,18272.7,-2156.71,2026/01/29 23:02:56
5733,624.15,18315.6,-2163.29,2026/01/29 23:02:56
5734,624.26,18354.7,-2166.33,2026/01/29 23:02:56
5735,624.37,18351.9,-2167.21,2026/01/29 23:02:56
5736,624.48,18355.6,-2168.62,2026/01/29 23:02:56
5737,624.59,18351.1,-2167.58,2026/01/29 23:02:56
5738,624.69,18349.1,-2168.27,2026/01/29 23:02:56
5739,624.8,18318.4,-2163.69,2026/01/29 23:02:56
5740,624.91,18263.2,-2160.32,2026/01/29 23:02:56
5741,625.02,18243.7,-2155.26,2026/01/29 23:02:57
5742,625.13,18248.1,-2156.25,2026/01/29 23:02:57
5743,625.24,18252.7,-2150.85,2026/01/29 23:02:57
5744,625.35,18211.5,-2156.13,2026/01/29 23:02:57
5745,625.46,18198.8,-2152.67,2026/01/29 23:02:57
5746,625.57,18187.1,-2155.29,2026/01/29 23:02:57
5747,625.68,18191.3,-2152.2,2026/01/29 23:02:57
5748,625.78,18199.1,-2155,2026/01/29 23:02:57
5749,625.89,18231.9,-2153.32,2026/01/29 23:02:57
5750,626,18245.7,-2156.86,2026/01/29 23:02:58
5751,626.11,18277.6,-2159.62,2026/01/29 23:02:58
5752,626.22,18319.8,-2165.24,2026/01/29 23:02:58
5753,626.33,18345.5,-2167.4,2026/01/29 23:02:58
5754,626.44,18349.4,-2168.45,2026/01/29 23:02:58
5755,626.55,18345.4,-2168.24,2026/01/29 23:02:58
5756,626.66,18344.6,-2168.97,2026/01/29 23:02:58
5757,626.76,18344.6,-2168.07,2026/01/29 23:02:58
5758,626.87,18334.4,-2169.15,2026/01/29 23:02:58
5759,626.98,18317,-2163.13,2026/01/29 23:02:59
5760,627.09,18257.9,-2160.37,2026/01/29 23:02:59
5761,627.2,18244.1,-2155.42,2026/01/29 23:02:59
5762,627.31,18217.9,-2153.86,2026/01/29 23:02:59
5763,627.42,18201.7,-2154.8,2026/01/29 23:02:59
5764,627.53,18186.9,-2155.34,2026/01/29 23:02:59
5765,627.63,18173.6,-2154.35,2026/01/29 23:02:59
5766,627.74,18169.2,-2153.47,2026/01/29 23:02:59
5767,627.85,18171.6,-2154.47,2026/01/29 23:02:59
5768,627.96,18212.5,-2151.52,2026/01/29 23:03:00
5769,628.07,18241.4,-2154.45,2026/01/29 23:03:00
5770,628.18,18279.3,-2156.44,2026/01/29 23:03:00
5771,628.29,18315,-2164.57,2026/01/29 23:03:00
5772,628.39,18343.5,-2165.85,2026/01/29 23:03:00
5773,628.5,18345.5,-2168.23,2026/01/29 23:03:00
5774,628.61,18342.5,-2168.26,2026/01/29 23:03:00
5775,628.72,18343.4,-2167.28,2026/01/29 23:03:00
5776,628.83,18337.7,-2168.35,2026/01/29 23:03:00
5777,628.94,18312.6,-2162.71,2026/01/29 23:03:00
5778,629.05,18266,-2159.08,2026/01/29 23:03:01
5779,629.16,18247.2,-2156.27,2026/01/29 23:03:01
5780,629.26,18248.8,-2153.37,2026/01/29 23:03:01
5781,629.37,18201.4,-2154.27,2026/01/29 23:03:01
5782,629.48,18185.5,-2155.58,2026/01/29 23:03:01
5783,629.59,18162.5,-2154.38,2026/01/29 23:03:01
5784,629.7,18162.4,-2155.52,2026/01/29 23:03:01
5785,629.81,18159.6,-2153.42,2026/01/29 23:03:01
5786,629.92,18181.2,-2153.41,2026/01/29 23:03:01
5787,630.03,18241.9,-2151.35,2026/01/29 23:03:02
5788,630.14,18279.4,-2159.53,2026/01/29 23:03:02
5789,630.24,18328.3,-2161.73,2026/01/29 23:03:02
5790,630.35,18335.9,-2168.14,2026/01/29 23:03:02
5791,630.46,18338.9,-2163.79,2026/01/29 23:03:02
5792,630.57,18334.8,-2169.19,2026/01/29 23:03:02
5793,630.68,18340.7,-2165.16,2026/01/29 23:03:02
5794,630.79,18334.3,-2169.84,2026/01/29 23:03:02
5795,630.9,18341.2,-2166.31,2026/01/29 23:03:02
5796,631.01,18336,-2168.39,2026/01/29 23:03:03
5797,631.12,18340.8,-2167.65,2026/01/29 23:03:03
5798,631.22,18338.8,-2167.99,2026/01/29 23:03:03
5799,631.33,18339.4,-2169.09,2026/01/29 23:03:03
5800,631.44,18341.9,-2166.69,2026/01/29 23:03:03
5801,631.55,18338.8,-2170.72,2026/01/29 23:03:03
5802,631.66,18344.6,-2166.42,2026/01/29 23:03:03
5803,631.77,18342.2,-2171.2,2026/01/29 23:03:03
5804,631.88,18345.8,-2167.8,2026/01/29 23:03:03
5805,631.99,18344,-2171.06,2026/01/29 23:03:04
5806,632.1,18345,-2168.89,2026/01/29 23:03:04
5807,632.2,18345.6,-2170.3,2026/01/29 23:03:04
5808,632.31,18343.5,-2168.79,2026/01/29 23:03:04
5809,632.42,18345.9,-2169.78,2026/01/29 23:03:04
5810,632.53,18343.9,-2171.34,2026/01/29 23:03:04
5811,632.64,18347.1,-2168.38,2026/01/29 23:03:04
5812,632.75,18344.6,-2171.17,2026/01/29 23:03:04
5813,632.86,18345.1,-2169.4,2026/01/29 23:03:04
5814,632.96,18347.2,-2171.33,2026/01/29 23:03:05
5815,633.07,18346.8,-2169.26,2026/01/29 23:03:05
5816,633.18,18350.9,-2170.67,2026/01/29 23:03:05
5817,633.29,18348,-2170.8,2026/01/29 23:03:05
5818,633.4,18351.5,-2171.34,2026/01/29 23:03:05
5819,633.51,18348.8,-2171.59,2026/01/29 23:03:05
5820,633.62,18350.8,-2170.65,2026/01/29 23:03:05
5821,633.73,18350.2,-2171.9,2026/01/29 23:03:05
5822,633.84,18348.9,-2170.33,2026/01/29 23:03:05
5823,633.94,18352.7,-2171.43,2026/01/29 23:03:05
5824,634.05,18348.6,-2170.7,2026/01/29 23:03:06
5825,634.16,18353.1,-2171.3,2026/01/29 23:03:06
5826,634.27,18351.9,-2171.74,2026/01/29 23:03:06
5827,634.38,18354.6,-2170.72,2026/01/29 23:03:06
5828,634.49,18352.1,-2172.38,2026/01/29 23:03:06
5829,634.6,18355.2,-2171.12,2026/01/29 23:03:06
5830,634.71,18354.5,-2171.95,2026/01/29 23:03:06
5831,634.82,18352.6,-2171.86,2026/01/29 23:03:06
5832,634.93,18356.9,-2170.67,2026/01/29 23:03:06
5833,635.03,18351.4,-2171.89,2026/01/29 23:03:07
5834,635.14,18355.9,-2172.59,2026/01/29 23:03:07
5835,635.25,18352.9,-2171.73,2026/01/29 23:03:07
5836,635.36,18356,-2172.25,2026/01/29 23:03:07
5837,635.47,18354.8,-2172.44,2026/01/29 23:03:07
5838,635.58,18354.9,-2171.63,2026/01/29 23:03:07
5839,635.69,18357.5,-2171.66,2026/01/29 23:03:07
5840,635.79,18352.3,-2171.85,2026/01/29 23:03:07
5841,635.9,18358.8,-2171.8,2026/01/29 23:03:07
5842,636.01,18355,-2172.04,2026/01/29 23:03:08
5843,636.12,18357.4,-2171.86,2026/01/29 23:03:08
5844,636.23,18355.1,-2172.94,2026/01/29 23:03:08
5845,636.34,18356.8,-2172.02,2026/01/29 23:03:08
5846,636.45,18357.3,-2173.1,2026/01/29 23:03:08
5847,636.56,18355.5,-2172.78,2026/01/29 23:03:08
5848,636.67,18359.5,-2172.85,2026/01/29 23:03:08
5849,636.77,18355.6,-2172.82,2026/01/29 23:03:08
5850,636.88,18360,-2172.42,2026/01/29 23:03:08
5851,636.99,18356.2,-2172.66,2026/01/29 23:03:09
5852,637.1,18358.7,-2172.12,2026/01/29 23:03:09
5853,637.21,18356.7,-2174.06,2026/01/29 23:03:09
5854,637.32,18357.8,-2172.03,2026/01/29 23:03:09
5855,637.43,18360.2,-2173.72,2026/01/29 23:03:09
5856,637.53,18356.9,-2172.15,2026/01/29 23:03:09
5857,637.64,18359.9,-2174.19,2026/01/29 23:03:09
5858,637.75,18357.1,-2173.54,2026/01/29 23:03:09
5859,637.86,18360.5,-2172.98,2026/01/29 23:03:09
5860,637.97,18357.7,-2175.55,2026/01/29 23:03:10
5861,638.08,18360.8,-2170.83,2026/01/29 23:03:10
5862,638.19,18358.4,-2174.77,2026/01/29 23:03:10
5863,638.3,18361.8,-2171.52,2026/01/29 23:03:10
5864,638.41,18360.4,-2173.83,2026/01/29 23:03:10
5865,638.51,18359.5,-2172.7,2026/01/29 23:03:10
5866,638.62,18362.2,-2173.83,2026/01/29 23:03:10
5867,638.73,18359.3,-2173.72,2026/01/29 23:03:10
5868,638.84,18363,-2171.99,2026/01/29 23:03:10
5869,638.95,18359.6,-2176.33,2026/01/29 23:03:10
5870,639.06,18364.1,-2170.92,2026/01/29 23:03:11
5871,639.17,18359.6,-2174.92,2026/01/29 23:03:11
5872,639.28,18362.9,-2172.68,2026/01/29 23:03:11
5873,639.38,18361.7,-2174.42,2026/01/29 23:03:11
5874,639.49,18361.6,-2174.69,2026/01/29 23:03:11
5875,639.6,18363.4,-2172.29,2026/01/29 23:03:11
5876,639.71,18359.1,-2176.17,2026/01/29 23:03:11
5877,639.82,18365.7,-2171.47,2026/01/29 23:03:11
5878,639.93,18359.1,-2175.82,2026/01/29 23:03:11
5879,640.04,18364.7,-2173.19,2026/01/29 23:03:12
5880,640.15,18360.1,-2174.1,2026/01/29 23:03:12
5881,640.26,18363.6,-2174.24,2026/01/29 23:03:12
5882,640.37,18362.5,-2173.46,2026/01/29 23:03:12
5883,640.47,18362.5,-2175.59,2026/01/29 23:03:12
5884,640.58,18365.3,-2171.73,2026/01/29 23:03:12
5885,640.69,18359.4,-2175.89,2026/01/29 23:03:12
5886,640.8,18366.5,-2173.53,2026/01/29 23:03:12
5887,640.91,18360.5,-2175.08,2026/01/29 23:03:12
5888,641.02,18365.6,-2175.1,2026/01/29 23:03:13
5889,641.13,18361.4,-2174.66,2026/01/29 23:03:13
5890,641.24,18365.5,-2174.3,2026/01/29 23:03:13
5891,641.35,18363.8,-2174.29,2026/01/29 23:03:13
5892,641.45,18361.6,-2174.8,2026/01/29 23:03:13
5893,641.56,18366.6,-2173.21,2026/01/29 23:03:13
5894,641.67,18362,-2173.99,2026/01/29 23:03:13
5895,641.78,18366.5,-2173.82,2026/01/29 23:03:13
5896,641.89,18363,-2174.98,2026/01/29 23:03:13
5897,642,18365.4,-2174.13,2026/01/29 23:03:14
5898,642.11,18364.3,-2175.8,2026/01/29 23:03:14
5899,642.21,18364.8,-2173.73,2026/01/29 23:03:14
5900,642.32,18365.4,-2175,2026/01/29 23:03:14
5901,642.43,18362.4,-2173.75,2026/01/29 23:03:14
5902,642.54,18366.1,-2174.07,2026/01/29 23:03:14
5903,642.65,18363.6,-2177.06,2026/01/29 23:03:14
5904,642.76,18366.5,-2172.84,2026/01/29 23:03:14
5905,642.87,18363.4,-2175.91,2026/01/29 23:03:14
5906,642.98,18365.7,-2173.65,2026/01/29 23:03:15
5907,643.08,18364.7,-2175.54,2026/01/29 23:03:15
5908,643.19,18363.2,-2176.4,2026/01/29 23:03:15
5909,643.3,18368.4,-2172.64,2026/01/29 23:03:15
5910,643.41,18361.1,-2176.46,2026/01/29 23:03:15
5911,643.52,18367.5,-2174.6,2026/01/29 23:03:15
5912,643.63,18363.8,-2174.16,2026/01/29 23:03:15
5913,643.73,18365.7,-2175.23,2026/01/29 23:03:15
5914,643.84,18365.6,-2173.64,2026/01/29 23:03:15
5915,643.95,18363.1,-2176.88,2026/01/29 23:03:15
5916,644.06,18367.4,-2173.51,2026/01/29 23:03:16
5917,644.17,18361.7,-2176.23,2026/01/29 23:03:16
5918,644.28,18367.8,-2175.37,2026/01/29 23:03:16
5919,644.39,18363.7,-2175.27,2026/01/29 23:03:16
5920,644.5,18366.7,-2174.48,2026/01/29 23:03:16
5921,644.61,18366.2,-2176.05,2026/01/29 23:03:16
5922,644.71,18364.4,-2175,2026/01/29 23:03:16
5923,644.82,18367.6,-2176.14,2026/01/29 23:03:16
5924,644.93,18364.1,-2175.83,2026/01/29 23:03:16
5925,645.04,18367.7,-2172.9,2026/01/29 23:03:17
5926,645.15,18365,-2177.76,2026/01/29 23:03:17
5927,645.26,18367.2,-2174.28,2026/01/29 23:03:17
5928,645.36,18364.5,-2176.44,2026/01/29 23:03:17
5929,645.47,18367.2,-2175.99,2026/01/29 23:03:17
5930,645.58,18365.2,-2175.66,2026/01/29 23:03:17
5931,645.69,18365.5,-2176.46,2026/01/29 23:03:17
5932,645.8,18369.1,-2172.76,2026/01/29 23:03:17
5933,645.91,18362.9,-2175.97,2026/01/29 23:03:17
5934,646.02,18369.1,-2175.56,2026/01/29 23:03:18
5935,646.13,18364.6,-2175.21,2026/01/29 23:03:18
5936,646.24,18368.2,-2175.6,2026/01/29 23:03:18
5937,646.34,18366.2,-2174.47,2026/01/29 23:03:18
5938,646.45,18366,-2175.89,2026/01/29 23:03:18
5939,646.56,18369.3,-2175.78,2026/01/29 23:03:18
5940,646.67,18365.2,-2175.75,2026/01/29 23:03:18
5941,646.78,18368.9,-2175.05,2026/01/29 23:03:18
5942,646.89,18365.3,-2175.53,2026/01/29 23:03:18
5943,647,18368.4,-2173.99,2026/01/29 23:03:19
5944,647.11,18366.3,-2177.65,2026/01/29 23:03:19
5945,647.21,18368.5,-2174.55,2026/01/29 23:03:19
5946,647.32,18367.1,-2176.95,2026/01/29 23:03:19
5947,647.43,18368.8,-2175.6,2026/01/29 23:03:19
5948,647.54,18367.4,-2176.89,2026/01/29 23:03:19
5949,647.65,18367.2,-2176.68,2026/01/29 23:03:19
5950,647.76,18370,-2174.34,2026/01/29 23:03:19
5951,647.87,18365,-2177.6,2026/01/29 23:03:19
5952,647.98,18371.9,-2174.52,2026/01/29 23:03:20
5953,648.09,18365.1,-2177.08,2026/01/29 23:03:20
5954,648.2,18371.5,-2176.47,2026/01/29 23:03:20
5955,648.3,18367.2,-2175.95,2026/01/29 23:03:20
5956,648.41,18368.5,-2175.79,2026/01/29 23:03:20
5957,648.52,18369,-2176.4,2026/01/29 23:03:20
5958,648.63,18367.2,-2175.96,2026/01/29 23:03:20
5959,648.74,18371.4,-2176.96,2026/01/29 23:03:20
5960,648.85,18367.6,-2176.3,2026/01/29 23:03:20
5961,648.96,18370.6,-2176.26,2026/01/29 23:03:21
5962,649.07,18367.7,-2178.76,2026/01/29 23:03:21
5963,649.17,18371.8,-2173.46,2026/01/29 23:03:21
5964,649.28,18367.9,-2177.34,2026/01/29 23:03:21
5965,649.39,18370.5,-2175.47,2026/01/29 23:03:21
5966,649.5,18369,-2175.52,2026/01/29 23:03:21
5967,649.61,18368.2,-2177.8,2026/01/29 23:03:21
5968,649.72,18371.7,-2174.14,2026/01/29 23:03:21
5969,649.83,18366.2,-2177.96,2026/01/29 23:03:21
5970,649.94,18372.7,-2175.35,2026/01/29 23:03:21
5971,650.04,18368.3,-2176.31,2026/01/29 23:03:22
5972,650.15,18371.4,-2176.34,2026/01/29 23:03:22
5973,650.26,18370,-2176.7,2026/01/29 23:03:22
5974,650.37,18370.2,-2176.12,2026/01/29 23:03:22
5975,650.48,18372.5,-2176.64,2026/01/29 23:03:22
5976,650.59,18369,-2176.91,2026/01/29 23:03:22
5977,650.7,18372.7,-2175.86,2026/01/29 23:03:22
5978,650.8,18369,-2178.89,2026/01/29 23:03:22
5979,650.92,18372.4,-2173.86,2026/01/29 23:03:22
5980,651.02,18368,-2178.66,2026/01/29 23:03:23
5981,651.13,18372.1,-2176.9,2026/01/29 23:03:23
5982,651.24,18370.8,-2175.73,2026/01/29 23:03:23
5983,651.35,18370,-2178.79,2026/01/29 23:03:23
5984,651.46,18373.3,-2175.19,2026/01/29 23:03:23
5985,651.57,18367.8,-2178.61,2026/01/29 23:03:23
5986,651.67,18373.6,-2177.57,2026/01/29 23:03:23
5987,651.78,18369.5,-2176.15,2026/01/29 23:03:23
5988,651.89,18371.1,-2176.16,2026/01/29 23:03:23
5989,652,18374.1,-2176.82,2026/01/29 23:03:24
5990,652.11,18370.4,-2176.24,2026/01/29 23:03:24
5991,652.22,18373.7,-2177.79,2026/01/29 23:03:24
5992,652.33,18370.4,-2176.91,2026/01/29 23:03:24
5993,652.43,18373.7,-2174.35,2026/01/29 23:03:24
5994,652.54,18369.9,-2179.77,2026/01/29 23:03:24
5995,652.65,18374.5,-2175.61,2026/01/29 23:03:24
5996,652.76,18371.1,-2177.67,2026/01/29 23:03:24
5997,652.87,18373.5,-2176.83,2026/01/29 23:03:24
5998,652.98,18372.6,-2175.39,2026/01/29 23:03:25
5999,653.09,18372,-2178.32,2026/01/29 23:03:25
6000,653.2,18375,-2174.43,2026/01/29 23:03:25
6001,653.3,18370.9,-2176.54,2026/01/29 23:03:25
6002,653.41,18374.9,-2177.31,2026/01/29 23:03:25
6003,653.52,18372.2,-2177.02,2026/01/29 23:03:25
6004,653.63,18373.9,-2175.75,2026/01/29 23:03:25
6005,653.74,18373.3,-2178.08,2026/01/29 23:03:25
6006,653.85,18373.1,-2176.28,2026/01/29 23:03:25
6007,653.96,18374.6,-2178.33,2026/01/29 23:03:26
6008,654.07,18373.2,-2177.3,2026/01/29 23:03:26
6009,654.17,18376,-2174.82,2026/01/29 23:03:26
6010,654.28,18371.4,-2179.85,2026/01/29 23:03:26
6011,654.39,18376.8,-2175.84,2026/01/29 23:03:26
6012,654.5,18371.8,-2177.5,2026/01/29 23:03:26
6013,654.61,18375.3,-2177.45,2026/01/29 23:03:26
6014,654.72,18375.6,-2175.66,2026/01/29 23:03:26
6015,654.83,18371.7,-2178.99,2026/01/29 23:03:26
6016,654.94,18377,-2176.41,2026/01/29 23:03:26
6017,655.04,18373,-2177.17,2026/01/29 23:03:27
6018,655.15,18376.1,-2176.44,2026/01/29 23:03:27
6019,655.26,18374.1,-2177.99,2026/01/29 23:03:27
6020,655.37,18376.6,-2176.09,2026/01/29 23:03:27
6021,655.48,18375,-2178.46,2026/01/29 23:03:27
6022,655.59,18374.1,-2175.66,2026/01/29 23:03:27
6023,655.7,18367.6,-2176.83,2026/01/29 23:03:27
6024,655.81,18344.4,-2174.1,2026/01/29 23:03:27
6025,655.91,18294.7,-2170.98,2026/01/29 23:03:27
6026,656.02,18246.8,-2168.02,2026/01/29 23:03:28
6027,656.13,18193.1,-2159.5,2026/01/29 23:03:28
6028,656.24,18157.7,-2160.41,2026/01/29 23:03:28
6029,656.35,18156.7,-2157.19,2026/01/29 23:03:28
6030,656.46,18152.4,-2155.39,2026/01/29 23:03:28
6031,656.57,18148.9,-2156.24,2026/01/29 23:03:28
6032,656.68,18151,-2154.79,2026/01/29 23:03:28
6033,656.79,18154.4,-2154.29,2026/01/29 23:03:28
6034,656.89,18184,-2153.04,2026/01/29 23:03:28
6035,657,18253.9,-2154.01,2026/01/29 23:03:29
6036,657.11,18302.3,-2152.72,2026/01/29 23:03:29
6037,657.22,18340.6,-2165.55,2026/01/29 23:03:29
6038,657.33,18386.8,-2168.58,2026/01/29 23:03:29
6039,657.44,18391.3,-2175.7,2026/01/29 23:03:29
6040,657.55,18390.5,-2170.21,2026/01/29 23:03:29
6041,657.66,18355.9,-2169.93,2026/01/29 23:03:29
6042,657.77,18297.4,-2163.36,2026/01/29 23:03:29
6043,657.88,18290.7,-2157.22,2026/01/29 23:03:29
6044,657.98,18221.7,-2157.25,2026/01/29 23:03:30
6045,658.09,18185.2,-2152.62,2026/01/29 23:03:30
6046,658.2,18172.6,-2156.08,2026/01/29 23:03:30
6047,658.31,18177.7,-2152.72,2026/01/29 23:03:30
6048,658.42,18169.5,-2153.44,2026/01/29 23:03:30
6049,658.53,18180.6,-2154.23,2026/01/29 23:03:30
6050,658.64,18196.1,-2152.59,2026/01/29 23:03:30
6051,658.75,18275.5,-2152.36,2026/01/29 23:03:30
6052,658.85,18294.1,-2152.55,2026/01/29 23:03:30
6053,658.96,18311,-2159.26,2026/01/29 23:03:31
6054,659.07,18358.9,-2166.37,2026/01/29 23:03:31
6055,659.18,18380.7,-2170.67,2026/01/29 23:03:31
6056,659.29,18383.5,-2169.29,2026/01/29 23:03:31
6057,659.4,18371.5,-2171.16,2026/01/29 23:03:31
6058,659.51,18343.8,-2165.01,2026/01/29 23:03:31
6059,659.61,18302.2,-2164.14,2026/01/29 23:03:31
6060,659.72,18293.2,-2158.66,2026/01/29 23:03:31
6061,659.83,18289.2,-2155.04,2026/01/29 23:03:31
6062,659.94,18236.9,-2157.26,2026/01/29 23:03:31
6063,660.05,18219.2,-2153.95,2026/01/29 23:03:32
6064,660.16,18196.2,-2155.64,2026/01/29 23:03:32
6065,660.27,18187.3,-2154.9,2026/01/29 23:03:32
6066,660.38,18181.7,-2154.21,2026/01/29 23:03:32
6067,660.48,18183.4,-2156.69,2026/01/29 23:03:32
6068,660.59,18190.5,-2151.69,2026/01/29 23:03:32
6069,660.7,18185.7,-2154.82,2026/01/29 23:03:32
6070,660.81,18189.2,-2154.81,2026/01/29 23:03:32
6071,660.92,18197.8,-2153.63,2026/01/29 23:03:32
6072,661.03,18282.1,-2152.78,2026/01/29 23:03:33
6073,661.14,18304.1,-2159.33,2026/01/29 23:03:33
6074,661.25,18354.5,-2165.98,2026/01/29 23:03:33
6075,661.35,18371.4,-2168.65,2026/01/29 23:03:33
6076,661.46,18367.2,-2171.29,2026/01/29 23:03:33
6077,661.57,18353.9,-2166.66,2026/01/29 23:03:33
6078,661.68,18307.3,-2162.33,2026/01/29 23:03:33
6079,661.79,18287.7,-2158.31,2026/01/29 23:03:33
6080,661.9,18228,-2154.93,2026/01/29 23:03:33
6081,662.01,18182.6,-2154.54,2026/01/29 23:03:34
6082,662.12,18159.9,-2156.56,2026/01/29 23:03:34
6083,662.22,18144,-2156.31,2026/01/29 23:03:34
6084,662.33,18136.6,-2157.74,2026/01/29 23:03:34
6085,662.44,18147.3,-2152.5,2026/01/29 23:03:34
6086,662.55,18147,-2153.04,2026/01/29 23:03:34
6087,662.66,18165.9,-2148.37,2026/01/29 23:03:34
6088,662.77,18184.2,-2149.24,2026/01/29 23:03:34
6089,662.88,18293,-2146.03,2026/01/29 23:03:34
6090,662.99,18293,-2150.89,2026/01/29 23:03:35
6091,663.09,18329.1,-2160.39,2026/01/29 23:03:35
6092,663.2,18363.1,-2164.47,2026/01/29 23:03:35
6093,663.31,18363.6,-2166.55,2026/01/29 23:03:35
6094,663.42,18349.7,-2166.34,2026/01/29 23:03:35
6095,663.53,18315.1,-2158.34,2026/01/29 23:03:35
6096,663.64,18282.2,-2161.68,2026/01/29 23:03:35
6097,663.75,18283.4,-2151.5,2026/01/29 23:03:35
6098,663.86,18209.2,-2154.09,2026/01/29 23:03:35
6099,663.96,18172.8,-2152.21,2026/01/29 23:03:36
6100,664.07,18146.6,-2154.01,2026/01/29 23:03:36
6101,664.18,18131.9,-2152.67,2026/01/29 23:03:36
6102,664.29,18127.7,-2151.65,2026/01/29 23:03:36
6103,664.4,18126.7,-2155.52,2026/01/29 23:03:36
6104,664.51,18122.4,-2151.93,2026/01/29 23:03:36
6105,664.62,18123.4,-2152.14,2026/01/29 23:03:36
