序号,相对时间(s),R（Ω）,X（Ω）,时间
1654,180.26,16886.8,-425.44,2026/01/23 15:50:32
1655,180.37,17084.3,-476.736,2026/01/23 15:50:32
1656,180.48,21248.7,-540.66,2026/01/23 15:50:32
1657,180.59,22373.2,-374.669,2026/01/23 15:50:32
1658,180.7,22384.5,-396.833,2026/01/23 15:50:32
1659,180.81,22408.4,-376.808,2026/01/23 15:50:32
1660,180.92,22404.8,-386.522,2026/01/23 15:50:32
1661,181.02,22419.9,-389.036,2026/01/23 15:50:33
1662,181.13,22426.1,-373.807,2026/01/23 15:50:33
1663,181.24,22419.9,-386.522,2026/01/23 15:50:33
1664,181.35,22434.9,-385.476,2026/01/23 15:50:33
1665,181.46,22426.4,-380.603,2026/01/23 15:50:33
1666,181.57,22104.1,-271.394,2026/01/23 15:50:33
1667,181.68,17819,-317.748,2026/01/23 15:50:33
1668,181.79,17211.3,-434.935,2026/01/23 15:50:33
1669,181.9,17118.7,-427.133,2026/01/23 15:50:33
1670,182.01,17056.8,-427.134,2026/01/23 15:50:34
1671,182.12,17006.1,-435.599,2026/01/23 15:50:34
1672,182.22,16981,-424.646,2026/01/23 15:50:34
1673,182.33,16943.6,-427.305,2026/01/23 15:50:34
1674,182.44,16927.4,-431.538,2026/01/23 15:50:34
1675,182.55,16908.1,-425.083,2026/01/23 15:50:34
1676,182.66,16884.3,-433.593,2026/01/23 15:50:34
1677,182.77,16883.6,-429.796,2026/01/23 15:50:34
1678,182.88,19301.5,-636.133,2026/01/23 15:50:34
1679,182.99,22323,-404.021,2026/01/23 15:50:35
1680,183.09,22368.7,-379.954,2026/01/23 15:50:35
1681,183.2,22391.9,-377.354,2026/01/23 15:50:35
1682,183.31,22393.8,-390.63,2026/01/23 15:50:35
1683,183.42,22411,-374.762,2026/01/23 15:50:35
1684,183.53,22396.3,-380.956,2026/01/23 15:50:35
1685,183.64,22418.4,-384.405,2026/01/23 15:50:35
1686,183.75,22407.1,-380.177,2026/01/23 15:50:35
1687,183.86,22422.8,-388.284,2026/01/23 15:50:35
1688,183.97,22424.3,-369.418,2026/01/23 15:50:36
1689,184.08,19511.6,-105.717,2026/01/23 15:50:36
1690,184.18,17306.2,-413.093,2026/01/23 15:50:36
1691,184.29,17152.7,-427.77,2026/01/23 15:50:36
1692,184.4,17084.7,-428.3,2026/01/23 15:50:36
1693,184.51,17035.6,-429.784,2026/01/23 15:50:36
1694,184.62,16992.5,-423.942,2026/01/23 15:50:36
1695,184.73,16969.1,-432.194,2026/01/23 15:50:36
1696,184.84,16942.7,-426.401,2026/01/23 15:50:36
1697,184.95,16916.1,-431.216,2026/01/23 15:50:36
1698,185.06,16905.4,-427.659,2026/01/23 15:50:37
1699,185.17,16880.8,-428.876,2026/01/23 15:50:37
1700,185.28,17395.4,-535.865,2026/01/23 15:50:37
1701,185.38,21758.2,-490.922,2026/01/23 15:50:37
1702,185.49,22364.2,-391.309,2026/01/23 15:50:37
1703,185.6,22399.9,-381.585,2026/01/23 15:50:37
1704,185.71,22402.6,-380.072,2026/01/23 15:50:37
1705,185.82,22404.6,-384.66,2026/01/23 15:50:37
1706,185.93,22423.7,-384.616,2026/01/23 15:50:37
1707,186.04,22412.2,-380.115,2026/01/23 15:50:38
1708,186.15,22424.4,-388.597,2026/01/23 15:50:38
1709,186.26,22419.4,-374.178,2026/01/23 15:50:38
1710,186.37,22426.5,-388.799,2026/01/23 15:50:38
1711,186.47,21619,-195.681,2026/01/23 15:50:38
1712,186.58,17596.3,-359.735,2026/01/23 15:50:38
1713,186.69,17199.8,-434.75,2026/01/23 15:50:38
1714,186.8,17121.9,-421.686,2026/01/23 15:50:38
1715,186.91,17051.9,-432.553,2026/01/23 15:50:38
1716,187.02,17019.4,-431.507,2026/01/23 15:50:39
1717,187.13,16984.8,-425.487,2026/01/23 15:50:39
1718,187.24,16956.6,-432.61,2026/01/23 15:50:39
1719,187.35,16936.6,-428.952,2026/01/23 15:50:39
1720,187.46,16910.5,-427.782,2026/01/23 15:50:39
1721,187.57,16900,-431.926,2026/01/23 15:50:39
1722,187.68,16924.7,-440.975,2026/01/23 15:50:39
1723,187.78,20281.6,-606.722,2026/01/23 15:50:39
1724,187.89,22359,-375.728,2026/01/23 15:50:39
1725,188,22392.4,-375.446,2026/01/23 15:50:40
1726,188.11,22398.5,-389.461,2026/01/23 15:50:40
1727,188.22,22419.4,-373.284,2026/01/23 15:50:40
1728,188.33,22408.9,-382.78,2026/01/23 15:50:40
1729,188.44,22424.6,-385.799,2026/01/23 15:50:40
1730,188.55,22416.2,-377.896,2026/01/23 15:50:40
1731,188.66,22420.5,-393.521,2026/01/23 15:50:40
1732,188.77,22435.5,-374.771,2026/01/23 15:50:40
1733,188.87,22397.1,-360.233,2026/01/23 15:50:40
1734,188.98,18593.9,-185.447,2026/01/23 15:50:41
1735,189.09,17251.9,-427.326,2026/01/23 15:50:41
1736,189.2,17154.1,-431.007,2026/01/23 15:50:41
1737,189.31,17078.7,-429.539,2026/01/23 15:50:41
1738,189.42,17037.2,-425.692,2026/01/23 15:50:41
1739,189.53,16996.3,-435.78,2026/01/23 15:50:41
1740,189.64,16977.9,-427.652,2026/01/23 15:50:41
1741,189.75,16940.8,-430.894,2026/01/23 15:50:41
1742,189.85,16929.3,-429.101,2026/01/23 15:50:41
1743,189.96,16906.8,-427.585,2026/01/23 15:50:42
1744,190.07,16888.1,-433.876,2026/01/23 15:50:42
1745,190.18,17984,-598.118,2026/01/23 15:50:42
1746,190.29,22085.9,-446.045,2026/01/23 15:50:42
1747,190.4,22377.2,-382.857,2026/01/23 15:50:42
1748,190.51,22400.8,-377.487,2026/01/23 15:50:42
1749,190.62,22406,-374.946,2026/01/23 15:50:42
1750,190.73,22414.4,-390.656,2026/01/23 15:50:42
1751,190.83,22416,-375.263,2026/01/23 15:50:42
1752,190.94,22419.7,-387.371,2026/01/23 15:50:42
1753,191.05,22430.3,-377.598,2026/01/23 15:50:43
1754,191.16,22426.9,-377.313,2026/01/23 15:50:43
1755,191.27,22430,-386.619,2026/01/23 15:50:43
1756,191.38,20949.9,-122.314,2026/01/23 15:50:43
1757,191.49,17436.2,-399.539,2026/01/23 15:50:43
1758,191.6,17188.1,-432.541,2026/01/23 15:50:43
1759,191.71,17101,-430.756,2026/01/23 15:50:43
1760,191.82,17047.3,-432.569,2026/01/23 15:50:43
1761,191.93,17009.1,-426.789,2026/01/23 15:50:43
1762,192.03,16970,-432.116,2026/01/23 15:50:44
1763,192.14,16952.4,-432.748,2026/01/23 15:50:44
1764,192.25,16923.5,-429.398,2026/01/23 15:50:44
1765,192.36,16910.4,-432.88,2026/01/23 15:50:44
1766,192.47,16886.7,-427.852,2026/01/23 15:50:44
1767,192.58,16997.6,-455.294,2026/01/23 15:50:44
1768,192.69,20903.9,-567.2,2026/01/23 15:50:44
1769,192.8,22360.3,-371.608,2026/01/23 15:50:44
1770,192.91,22365.1,-383.581,2026/01/23 15:50:44
1771,193.02,22390,-385.829,2026/01/23 15:50:45
1772,193.12,22391.2,-375.681,2026/01/23 15:50:45
1773,193.23,22397.2,-387.749,2026/01/23 15:50:45
1774,193.34,22404.6,-376.224,2026/01/23 15:50:45
1775,193.45,22399.7,-386.702,2026/01/23 15:50:45
1776,193.56,22420.1,-380.823,2026/01/23 15:50:45
1777,193.67,22408.6,-382.203,2026/01/23 15:50:45
1778,193.78,22270.2,-308.663,2026/01/23 15:50:45
1779,193.89,18079,-269.455,2026/01/23 15:50:45
1780,193.99,17219.5,-424.646,2026/01/23 15:50:46
1781,194.1,17119.9,-433.016,2026/01/23 15:50:46
1782,194.21,17059,-425.602,2026/01/23 15:50:46
1783,194.32,17009.1,-432.931,2026/01/23 15:50:46
1784,194.43,16984.1,-428.847,2026/01/23 15:50:46
1785,194.54,16947.5,-428.155,2026/01/23 15:50:46
1786,194.65,16926.2,-436.232,2026/01/23 15:50:46
1787,194.76,16909,-425.554,2026/01/23 15:50:46
1788,194.87,16883.4,-432.497,2026/01/23 15:50:46
1789,194.98,16876,-433.938,2026/01/23 15:50:47
1790,195.09,18756.9,-647.013,2026/01/23 15:50:47
1791,195.19,22241.3,-406.464,2026/01/23 15:50:47
1792,195.3,22362.1,-387.556,2026/01/23 15:50:47
1793,195.41,22370.1,-373.03,2026/01/23 15:50:47
1794,195.52,22383,-389.7,2026/01/23 15:50:47
1795,195.63,22387.5,-378.394,2026/01/23 15:50:47
1796,195.74,22389.6,-389.002,2026/01/23 15:50:47
1797,195.85,22401.9,-378.283,2026/01/23 15:50:47
1798,195.96,22406.9,-375.452,2026/01/23 15:50:48
1799,196.07,22398.2,-391.342,2026/01/23 15:50:48
1800,196.18,22418.3,-379.392,2026/01/23 15:50:48
1801,196.28,20059.7,-84.1533,2026/01/23 15:50:48
1802,196.39,17336,-412.541,2026/01/23 15:50:48
1803,196.5,17159.2,-430.335,2026/01/23 15:50:48
1804,196.61,17086,-430.009,2026/01/23 15:50:48
1805,196.72,17041,-428.584,2026/01/23 15:50:48
1806,196.83,16994.9,-432.236,2026/01/23 15:50:48
1807,196.94,16973.8,-433.373,2026/01/23 15:50:48
1808,197.05,16943.5,-423.488,2026/01/23 15:50:49
1809,197.16,16928.5,-427.545,2026/01/23 15:50:49
1810,197.26,16904.3,-434.76,2026/01/23 15:50:49
1811,197.37,16898.3,-424.993,2026/01/23 15:50:49
1812,197.48,17156.4,-488.515,2026/01/23 15:50:49
1813,197.59,21422.1,-535.259,2026/01/23 15:50:49
1814,197.7,22353.5,-377.259,2026/01/23 15:50:49
1815,197.81,22379.6,-390.454,2026/01/23 15:50:49
1816,197.92,22393.2,-373.609,2026/01/23 15:50:49
1817,198.03,22388,-391.608,2026/01/23 15:50:50
1818,198.14,22411,-378.075,2026/01/23 15:50:50
1819,198.25,22394.8,-386.935,2026/01/23 15:50:50
1820,198.35,22415.1,-386.324,2026/01/23 15:50:50
1821,198.46,22418.7,-389.889,2026/01/23 15:50:50
1822,198.57,22422.7,-376.886,2026/01/23 15:50:50
1823,198.68,21971.9,-244.999,2026/01/23 15:50:50
1824,198.79,17762.5,-328.652,2026/01/23 15:50:50
1825,198.9,17211.4,-434.838,2026/01/23 15:50:50
1826,199.01,17135.4,-430.31,2026/01/23 15:50:51
1827,199.12,17067,-427.003,2026/01/23 15:50:51
1828,199.23,17028.2,-432.578,2026/01/23 15:50:51
1829,199.34,16997.1,-424.321,2026/01/23 15:50:51
1830,199.45,16963.9,-438.115,2026/01/23 15:50:51
1831,199.56,16952.5,-426.906,2026/01/23 15:50:51
1832,199.66,16920.8,-432.782,2026/01/23 15:50:51
1833,199.78,16916.4,-430.29,2026/01/23 15:50:51
1834,199.88,16908.7,-434.894,2026/01/23 15:50:51
1835,199.99,19751.3,-615.579,2026/01/23 15:50:52
1836,200.1,22353.2,-392.579,2026/01/23 15:50:52
1837,200.21,22395.9,-375.64,2026/01/23 15:50:52
1838,200.32,22403.2,-381.251,2026/01/23 15:50:52
1839,200.43,22426.9,-380.141,2026/01/23 15:50:52
1840,200.54,22426.9,-380.831,2026/01/23 15:50:52
1841,200.65,22441.4,-385.544,2026/01/23 15:50:52
1842,200.76,22445,-368.537,2026/01/23 15:50:52
1843,200.86,22440.1,-388.101,2026/01/23 15:50:52
1844,200.97,22462.6,-378.683,2026/01/23 15:50:53
1845,201.08,22449.7,-379.153,2026/01/23 15:50:53
1846,201.19,19114.2,-120.992,2026/01/23 15:50:53
1847,201.3,17310.5,-427.497,2026/01/23 15:50:53
1848,201.41,17187.3,-424.79,2026/01/23 15:50:53
1849,201.52,17116.6,-431.802,2026/01/23 15:50:53
1850,201.63,17071.3,-422.052,2026/01/23 15:50:53
1851,201.74,17030.8,-431.663,2026/01/23 15:50:53
1852,201.85,17007.2,-427.79,2026/01/23 15:50:53
1853,201.95,16974.4,-431.023,2026/01/23 15:50:53
1854,202.06,16956.7,-435.256,2026/01/23 15:50:54
1855,202.17,16937.6,-423.946,2026/01/23 15:50:54
1856,202.28,16915.2,-433.902,2026/01/23 15:50:54
1857,202.39,17676.7,-578.773,2026/01/23 15:50:54
1858,202.5,21953.3,-475.669,2026/01/23 15:50:54
1859,202.61,22390.3,-385.471,2026/01/23 15:50:54
1860,202.72,22419.5,-389.413,2026/01/23 15:50:54
1861,202.83,22418,-374.319,2026/01/23 15:50:54
1862,202.94,22429.6,-388.074,2026/01/23 15:50:54
1863,203.04,22437.2,-372.31,2026/01/23 15:50:55
1864,203.16,22432.4,-389.566,2026/01/23 15:50:55
1865,203.26,22450.3,-375.61,2026/01/23 15:50:55
1866,203.37,22440.5,-368.631,2026/01/23 15:50:55
1867,203.48,22439.4,-393.433,2026/01/23 15:50:55
1868,203.59,21321.7,-156.85,2026/01/23 15:50:55
1869,203.7,17529.4,-380.3,2026/01/23 15:50:55
1870,203.81,17219,-435.51,2026/01/23 15:50:55
1871,203.92,17139.9,-427.128,2026/01/23 15:50:55
1872,204.03,17080.5,-430.127,2026/01/23 15:50:56
1873,204.14,17045.8,-431.243,2026/01/23 15:50:56
1874,204.25,17008.1,-423.213,2026/01/23 15:50:56
1875,204.35,16989.7,-433.826,2026/01/23 15:50:56
1876,204.46,16968.8,-429.48,2026/01/23 15:50:56
1877,204.57,16947.9,-429.978,2026/01/23 15:50:56
1878,204.68,16935.5,-432.609,2026/01/23 15:50:56
1879,204.79,17002.6,-445.129,2026/01/23 15:50:56
1880,204.9,20616.9,-583.677,2026/01/23 15:50:56
1881,205.01,22396.7,-383.747,2026/01/23 15:50:57
1882,205.12,22409,-377.798,2026/01/23 15:50:57
1883,205.23,22427.6,-388.557,2026/01/23 15:50:57
1884,205.34,22446.6,-384.18,2026/01/23 15:50:57
1885,205.45,22446.7,-382.847,2026/01/23 15:50:57
1886,205.55,22459.7,-389.708,2026/01/23 15:50:57
1887,205.66,22459.8,-374.32,2026/01/23 15:50:57
1888,205.77,22471.7,-386.249,2026/01/23 15:50:57
1889,205.88,22476,-369.483,2026/01/23 15:50:57
1890,205.99,22388.4,-332.295,2026/01/23 15:50:58
1891,206.1,18297.7,-241.364,2026/01/23 15:50:58
1892,206.21,17302.1,-429.912,2026/01/23 15:50:58
1893,206.32,17195.8,-433.658,2026/01/23 15:50:58
1894,206.43,17142.4,-432.323,2026/01/23 15:50:58
1895,206.54,17091.8,-425.749,2026/01/23 15:50:58
1896,206.65,17056.5,-435.657,2026/01/23 15:50:58
1897,206.75,17034.2,-426.96,2026/01/23 15:50:58
1898,206.86,17005.5,-429.894,2026/01/23 15:50:58
1899,206.97,16997.9,-427.907,2026/01/23 15:50:59
1900,207.08,16969.9,-426.767,2026/01/23 15:50:59
1901,207.19,16965.1,-429.365,2026/01/23 15:50:59
1902,207.3,18463.3,-645.502,2026/01/23 15:50:59
1903,207.41,22275.4,-416.583,2026/01/23 15:50:59
1904,207.51,22431.3,-386.588,2026/01/23 15:50:59
1905,207.63,22462.3,-376.247,2026/01/23 15:50:59
1906,207.73,22458.9,-377.483,2026/01/23 15:50:59
1907,207.85,22483.5,-385.686,2026/01/23 15:50:59
1908,207.95,22473.6,-371.209,2026/01/23 15:50:59
1909,208.06,22477.9,-388.276,2026/01/23 15:51:00
1910,208.17,22490.7,-368.86,2026/01/23 15:51:00
1911,208.28,22481.9,-388.019,2026/01/23 15:51:00
1912,208.39,22494.4,-386.624,2026/01/23 15:51:00
1913,208.5,20526.7,-94.1084,2026/01/23 15:51:00
1914,208.61,17448.6,-403.644,2026/01/23 15:51:00
1915,208.71,17248.3,-437.895,2026/01/23 15:51:00
1916,208.82,17166.8,-425.82,2026/01/23 15:51:00
1917,208.93,17113.3,-436.858,2026/01/23 15:51:00
1918,209.04,17077.9,-429.372,2026/01/23 15:51:01
1919,209.15,17042.3,-432.31,2026/01/23 15:51:01
1920,209.26,17019.6,-434.344,2026/01/23 15:51:01
1921,209.37,16999.4,-427.592,2026/01/23 15:51:01
1922,209.48,16979.1,-430.646,2026/01/23 15:51:01
1923,209.59,16966.3,-429.424,2026/01/23 15:51:01
1924,209.69,17134.1,-462.551,2026/01/23 15:51:01
1925,209.8,21226.2,-548.177,2026/01/23 15:51:01
1926,209.91,22415.3,-380.067,2026/01/23 15:51:01
1927,210.02,22426,-381.796,2026/01/23 15:51:02
1928,210.13,22454.3,-383.712,2026/01/23 15:51:02
1929,210.24,22444.6,-373.933,2026/01/23 15:51:02
1930,210.35,22461.9,-386.642,2026/01/23 15:51:02
1931,210.46,22456.5,-384.409,2026/01/23 15:51:02
1932,210.57,22466.3,-369.028,2026/01/23 15:51:02
1933,210.67,22453.1,-392.392,2026/01/23 15:51:02
1934,210.78,22472.2,-377.109,2026/01/23 15:51:02
1935,210.89,22193,-275.104,2026/01/23 15:51:02
1936,211,17955.9,-307.024,2026/01/23 15:51:03
1937,211.11,17275.1,-428.32,2026/01/23 15:51:03
1938,211.22,17179.9,-434.659,2026/01/23 15:51:03
1939,211.33,17129.8,-426.942,2026/01/23 15:51:03
1940,211.44,17072.5,-435.045,2026/01/23 15:51:03
1941,211.55,17052.3,-432.994,2026/01/23 15:51:03
1942,211.66,17017.1,-428.609,2026/01/23 15:51:03
1943,211.77,16999.5,-429.638,2026/01/23 15:51:03
1944,211.88,16973.6,-433.96,2026/01/23 15:51:03
1945,211.98,16961.2,-428.057,2026/01/23 15:51:04
1946,212.09,16941.5,-438.105,2026/01/23 15:51:04
1947,212.2,19313.4,-624.303,2026/01/23 15:51:04
1948,212.31,22333.1,-397.334,2026/01/23 15:51:04
1949,212.42,22411.3,-386.099,2026/01/23 15:51:04
1950,212.53,22421,-374.679,2026/01/23 15:51:04
1951,212.64,22423.5,-388.541,2026/01/23 15:51:04
1952,212.75,22446.6,-371.228,2026/01/23 15:51:04
1953,212.86,22430.9,-384.631,2026/01/23 15:51:04
1954,212.97,22447.9,-381.157,2026/01/23 15:51:05
1955,213.07,22455.2,-385.467,2026/01/23 15:51:05
1956,213.18,22449.7,-374.548,2026/01/23 15:51:05
1957,213.29,22452.7,-395.95,2026/01/23 15:51:05
1958,213.4,19647.6,-92.0303,2026/01/23 15:51:05
1959,213.51,17347.7,-423.866,2026/01/23 15:51:05
1960,213.62,17216.4,-430.727,2026/01/23 15:51:05
1961,213.73,17137.3,-430.122,2026/01/23 15:51:05
1962,213.84,17089.4,-435.347,2026/01/23 15:51:05
1963,213.95,17056.6,-424.718,2026/01/23 15:51:05
1964,214.05,17019.5,-433.059,2026/01/23 15:51:06
1965,214.16,17003.7,-431.149,2026/01/23 15:51:06
1966,214.27,16984.1,-431.927,2026/01/23 15:51:06
1967,214.38,16963,-431.782,2026/01/23 15:51:06
1968,214.49,16953.8,-431.673,2026/01/23 15:51:06
1969,214.6,17376.8,-514.412,2026/01/23 15:51:06
1970,214.71,21703.8,-512.632,2026/01/23 15:51:06
1971,214.82,22404.4,-370.678,2026/01/23 15:51:06
1972,214.93,22411.9,-383.604,2026/01/23 15:51:06
1973,215.04,22438.4,-382.294,2026/01/23 15:51:07
1974,215.14,22440.3,-373.072,2026/01/23 15:51:07
1975,215.25,22443.6,-392.63,2026/01/23 15:51:07
1976,215.36,22456.6,-369.34,2026/01/23 15:51:07
1977,215.47,22451.3,-380.792,2026/01/23 15:51:07
1978,215.58,22457.3,-392.371,2026/01/23 15:51:07
1979,215.69,22467.9,-379.344,2026/01/23 15:51:07
1980,215.8,21740.7,-204.599,2026/01/23 15:51:07
1981,215.91,17678.4,-358.126,2026/01/23 15:51:07
1982,216.02,17260.3,-428.505,2026/01/23 15:51:08
1983,216.13,17180,-431.024,2026/01/23 15:51:08
1984,216.23,17119.7,-427.163,2026/01/23 15:51:08
1985,216.34,17079.5,-427.221,2026/01/23 15:51:08
1986,216.45,17045,-436.642,2026/01/23 15:51:08
1987,216.56,17026.4,-427.699,2026/01/23 15:51:08
1988,216.67,16995.5,-429.993,2026/01/23 15:51:08
1989,216.78,16982,-432.352,2026/01/23 15:51:08
1990,216.89,16964.6,-428.019,2026/01/23 15:51:08
1991,217,16975.7,-446.186,2026/01/23 15:51:09
1992,217.11,20095.4,-607.421,2026/01/23 15:51:09
1993,217.22,22370.1,-376.472,2026/01/23 15:51:09
1994,217.33,22417.7,-384.354,2026/01/23 15:51:09
1995,217.43,22415.1,-376.021,2026/01/23 15:51:09
1996,217.54,22435.5,-383.128,2026/01/23 15:51:09
1997,217.65,22428.3,-387.006,2026/01/23 15:51:09
1998,217.76,22448.2,-367.173,2026/01/23 15:51:09
1999,217.87,22432,-381.299,2026/01/23 15:51:09
2000,217.98,22452.6,-380.952,2026/01/23 15:51:10
2001,218.09,22446.1,-372.959,2026/01/23 15:51:10
2002,218.2,22444.3,-374.068,2026/01/23 15:51:10
2003,218.31,18765.5,-158.579,2026/01/23 15:51:10
2004,218.42,17309,-432.459,2026/01/23 15:51:10
2005,218.52,17213.3,-430.226,2026/01/23 15:51:10
2006,218.63,17141.1,-428.959,2026/01/23 15:51:10
2007,218.74,17103.1,-433.353,2026/01/23 15:51:10
2008,218.85,17063.8,-429.23,2026/01/23 15:51:10
2009,218.96,17042.4,-427.057,2026/01/23 15:51:11
2010,219.07,17012.3,-433.042,2026/01/23 15:51:11
2011,219.18,17004.4,-425.839,2026/01/23 15:51:11
2012,219.29,16978.3,-431.549,2026/01/23 15:51:11
2013,219.4,16976.5,-431.607,2026/01/23 15:51:11
2014,219.51,17991.7,-591.897,2026/01/23 15:51:11
2015,219.62,22117.5,-457.39,2026/01/23 15:51:11
2016,219.72,22425.6,-376.422,2026/01/23 15:51:11
2017,219.83,22432.3,-393.251,2026/01/23 15:51:11
2018,219.94,22455.5,-379.93,2026/01/23 15:51:11
2019,220.05,22446.3,-379.55,2026/01/23 15:51:12
2020,220.16,22461.6,-375.328,2026/01/23 15:51:12
2021,220.27,22460.9,-383.05,2026/01/23 15:51:12
2022,220.38,22464,-368.012,2026/01/23 15:51:12
2023,220.48,22463.7,-388.524,2026/01/23 15:51:12
2024,220.59,22468.6,-374.77,2026/01/23 15:51:12
2025,220.7,21049.6,-135.699,2026/01/23 15:51:12
2026,220.81,17516.8,-395.15,2026/01/23 15:51:12
2027,220.92,17249.3,-429.647,2026/01/23 15:51:12
2028,221.03,17171.3,-439.785,2026/01/23 15:51:13
2029,221.14,17123.6,-426.024,2026/01/23 15:51:13
2030,221.25,17077.3,-433.313,2026/01/23 15:51:13
2031,221.36,17051.9,-433.579,2026/01/23 15:51:13
2032,221.47,17026.2,-427.235,2026/01/23 15:51:13
2033,221.58,17003.7,-428.136,2026/01/23 15:51:13
2034,221.69,16989.5,-434.4,2026/01/23 15:51:13
2035,221.8,16970,-426.403,2026/01/23 15:51:13
2036,221.9,17058.5,-453.256,2026/01/23 15:51:13
2037,222.01,20857.2,-560.2,2026/01/23 15:51:14
2038,222.12,22394.4,-388.532,2026/01/23 15:51:14
2039,222.23,22431.4,-376.891,2026/01/23 15:51:14
2040,222.34,22437.1,-371.083,2026/01/23 15:51:14
2041,222.45,22445.6,-382.615,2026/01/23 15:51:14
2042,222.56,22465.5,-370.145,2026/01/23 15:51:14
2043,222.67,22455.1,-378.147,2026/01/23 15:51:14
2044,222.78,22465.6,-380.706,2026/01/23 15:51:14
2045,222.89,22468.3,-374.656,2026/01/23 15:51:14
2046,223,22461.7,-386.037,2026/01/23 15:51:15
2047,223.1,22333.4,-313.507,2026/01/23 15:51:15
2048,223.21,18130.5,-263.756,2026/01/23 15:51:15
2049,223.32,17304.6,-436.347,2026/01/23 15:51:15
2050,223.43,17212.4,-430.439,2026/01/23 15:51:15
2051,223.54,17154.8,-435.496,2026/01/23 15:51:15
2052,223.65,17108.9,-431.089,2026/01/23 15:51:15
2053,223.76,17077.6,-427.038,2026/01/23 15:51:15
2054,223.87,17048.1,-437.226,2026/01/23 15:51:15
2055,223.98,17032.8,-427.045,2026/01/23 15:51:16
2056,224.09,17003.5,-431.361,2026/01/23 15:51:16
2057,224.19,16994.5,-431.989,2026/01/23 15:51:16
2058,224.3,16975.3,-429.317,2026/01/23 15:51:16
2059,224.41,18834.6,-653.441,2026/01/23 15:51:16
2060,224.52,22325.1,-404.708,2026/01/23 15:51:16
2061,224.63,22416,-381.941,2026/01/23 15:51:16
2062,224.74,22447.7,-377.837,2026/01/23 15:51:16
2063,224.85,22435.1,-377.016,2026/01/23 15:51:16
2064,224.96,22456.1,-381.542,2026/01/23 15:51:17
2065,225.07,22443.9,-377.189,2026/01/23 15:51:17
2066,225.18,22456.3,-376.657,2026/01/23 15:51:17
2067,225.29,22444.4,-388.221,2026/01/23 15:51:17
2068,225.39,22462.7,-376.394,2026/01/23 15:51:17
2069,225.5,22447.5,-383.866,2026/01/23 15:51:17
2070,225.61,20099.5,-85.9316,2026/01/23 15:51:17
2071,225.72,17392.3,-411.598,2026/01/23 15:51:17
2072,225.83,17229.3,-435.254,2026/01/23 15:51:17
2073,225.94,17159.2,-426.522,2026/01/23 15:51:17
2074,226.05,17102,-435.585,2026/01/23 15:51:18
2075,226.16,17072.4,-428.767,2026/01/23 15:51:18
2076,226.26,17036.8,-428.872,2026/01/23 15:51:18
2077,226.37,17012.6,-429.45,2026/01/23 15:51:18
2078,226.48,16992.2,-430.905,2026/01/23 15:51:18
2079,226.59,16971.2,-425.426,2026/01/23 15:51:18
2080,226.7,16957.8,-432.874,2026/01/23 15:51:18
2081,226.81,17223.7,-480.505,2026/01/23 15:51:18
2082,226.92,21466.4,-533.545,2026/01/23 15:51:18
2083,227.03,22382,-377.041,2026/01/23 15:51:19
2084,227.14,22383.9,-382.559,2026/01/23 15:51:19
2085,227.25,22406.1,-382.076,2026/01/23 15:51:19
2086,227.36,22404.3,-372.591,2026/01/23 15:51:19
2087,227.47,22405.2,-388.263,2026/01/23 15:51:19
2088,227.58,22420.7,-370.115,2026/01/23 15:51:19
2089,227.68,22408.6,-374.8,2026/01/23 15:51:19
2090,227.79,22416.3,-381.854,2026/01/23 15:51:19
2091,227.9,22417.2,-373.142,2026/01/23 15:51:19
2092,228.01,21886,-235.402,2026/01/23 15:51:20
2093,228.12,17708.6,-354.517,2026/01/23 15:51:20
2094,228.23,17236,-430.242,2026/01/23 15:51:20
2095,228.34,17156.9,-434.42,2026/01/23 15:51:20
2096,228.45,17100.6,-426.762,2026/01/23 15:51:20
2097,228.56,17059.2,-436.458,2026/01/23 15:51:20
2098,228.67,17027.4,-431.058,2026/01/23 15:51:20
2099,228.78,16998.4,-428.243,2026/01/23 15:51:20
2100,228.88,16974.1,-436.887,2026/01/23 15:51:20
2101,228.99,16964.4,-427.435,2026/01/23 15:51:21
2102,229.1,16940,-432.077,2026/01/23 15:51:21
2103,229.21,16954.5,-438.096,2026/01/23 15:51:21
2104,229.32,19844.8,-615.478,2026/01/23 15:51:21
2105,229.43,22345.3,-386.175,2026/01/23 15:51:21
2106,229.54,22377.5,-375.204,2026/01/23 15:51:21
2107,229.65,22378.5,-386.146,2026/01/23 15:51:21
2108,229.76,22405.1,-377.215,2026/01/23 15:51:21
2109,229.87,22392.7,-380.926,2026/01/23 15:51:21
2110,229.98,22416.6,-384.642,2026/01/23 15:51:22
2111,230.08,22408.6,-378.325,2026/01/23 15:51:22
2112,230.19,22421,-380.218,2026/01/23 15:51:22
2113,230.3,22415.8,-389.891,2026/01/23 15:51:22
2114,230.41,22422.7,-363.479,2026/01/23 15:51:22
2115,230.52,18891.9,-149.113,2026/01/23 15:51:22
2116,230.63,17315.5,-423.51,2026/01/23 15:51:22
2117,230.74,17197.7,-432.008,2026/01/23 15:51:22
2118,230.85,17145.2,-430.873,2026/01/23 15:51:22
2119,230.96,17087.6,-425.76,2026/01/23 15:51:23
2120,231.07,17060.3,-435.117,2026/01/23 15:51:23
2121,231.18,17033.8,-424.789,2026/01/23 15:51:23
2122,231.28,17006.8,-435.359,2026/01/23 15:51:23
