数据名单电势阶跃记时电流CASE2024年4月1日  14:39:35
时间: 2024/4/1 14:39:56
线数1	点数9709
2.43	0.223090304269539	
2.44	0.223090304269539	
2.45	0.223090304269539	
2.46	0.223090304269539	
2.47	0.223090304269539	
2.48	0.22278511917478	
2.49	0.22247993408002	
2.5	0.22247993408002	
2.51	0.22247993408002	
2.52	0.22247993408002	
2.53	0.22217474898526	
2.54	0.22247993408002	
2.55	0.22247993408002	
2.56	0.2218695638905	
2.57	0.22217474898526	
2.58	0.2218695638905	
2.59	0.22247993408002	
2.6	0.22247993408002	
2.61	0.2218695638905	
2.62	0.22247993408002	
2.63	0.2218695638905	
2.64	0.22156437879574	
2.65	0.22156437879574	
2.66	0.22247993408002	
2.67	0.2218695638905	
2.68	0.2218695638905	
2.69	0.2218695638905	
2.7	0.2218695638905	
2.71	0.22125919370098	
2.72	0.22125919370098	
2.73	0.22125919370098	
2.74	0.2218695638905	
2.75	0.22125919370098	
2.76	0.22095400860622	
2.77	0.22064882351146	
2.78	0.22064882351146	
2.79	0.22064882351146	
2.8	0.21973326822718	
2.81	0.21973326822718	
2.82	0.21942808313242	
2.83	0.21942808313242	
2.84	0.21942808313242	
2.85	0.21942808313242	
2.86	0.21820734275338	
2.87	0.2188177129429	
2.88	0.21820734275338	
2.89	0.21820734275338	
2.9	0.21698660237434	
2.91	0.21668141727958	
2.92	0.21637623218482	
2.93	0.2157658619953	
2.94	0.21485030671102	
2.95	0.21454512161626	
2.96	0.21393475142674	
2.97	0.21332438123722	
2.98	0.2127140110477	
2.99	0.2127140110477	
3	0.21210364085818	
3.01	0.211188085573901	
3.02	0.210882900479141	
3.03	0.209662160100101	
3.04	0.209051789910581	
3.05	0.208441419721061	
3.06	0.208441419721061	
3.07	0.207831049531541	
3.08	0.207220679342021	
3.09	0.206610309152501	
3.1	0.205084383678701	
3.11	0.204779198583941	
3.12	0.204779198583941	
3.13	0.203863643299661	
3.14	0.203558458204901	
3.15	0.202948088015381	
3.16	0.202948088015381	
3.17	0.202337717825861	
3.18	0.202948088015381	
3.19	0.201422162541581	
3.2	0.201116977446821	
3.21	0.201116977446821	
3.22	0.200201422162542	
3.23	0.201116977446821	
3.24	0.200201422162542	
3.25	0.200201422162542	
3.26	0.199896237067782	
3.27	0.199896237067782	
3.28	0.199896237067782	
3.29	0.199896237067782	
3.3	0.199896237067782	
3.31	0.200201422162542	
3.32	0.200201422162542	
3.33	0.200201422162542	
3.34	0.200201422162542	
3.35	0.201116977446821	
3.36	0.201116977446821	
3.37	0.202337717825861	
3.38	0.202948088015381	
3.39	0.203558458204901	
3.4	0.203863643299661	
3.41	0.204168828394421	
3.42	0.204779198583941	
3.43	0.205999938962981	
3.44	0.207220679342021	
3.45	0.207831049531541	
3.46	0.209051789910581	
3.47	0.209662160100101	
3.48	0.209967345194861	
3.49	0.211493270668661	
3.5	0.21210364085818	
3.51	0.21332438123722	
3.52	0.21454512161626	
3.53	0.21546067690054	
3.54	0.21637623218482	
3.55	0.21698660237434	
3.56	0.2188177129429	
3.57	0.21942808313242	
3.58	0.21973326822718	
3.59	0.22125919370098	
3.6	0.22247993408002	
3.61	0.223395489364299	
3.62	0.224311044648579	
3.63	0.224616229743339	
3.64	0.225531785027619	
3.65	0.226752525406659	
3.66	0.227668080690939	
3.67	0.227973265785699	
3.68	0.229194006164739	
3.69	0.229499191259499	
3.7	0.230414746543779	
3.71	0.231025116733299	
3.72	0.231635486922819	
3.73	0.231635486922819	
3.74	0.232245857112339	
3.75	0.232856227301859	
3.76	0.233161412396619	
3.77	0.233161412396619	
3.78	0.234076967680898	
3.79	0.234382152775658	
3.8	0.234076967680898	
3.81	0.234382152775658	
3.82	0.235297708059938	
3.83	0.235297708059938	
3.84	0.235297708059938	
3.85	0.235297708059938	
3.86	0.235297708059938	
3.87	0.235297708059938	
3.88	0.235602893154698	
3.89	0.235297708059938	
3.9	0.235297708059938	
3.91	0.235297708059938	
3.92	0.234992522965178	
3.93	0.235297708059938	
3.94	0.234382152775658	
3.95	0.234076967680898	
3.96	0.234076967680898	
3.97	0.233466597491379	
3.98	0.233466597491379	
3.99	0.232856227301859	
4	0.232245857112339	
4.01	0.232245857112339	
4.02	0.231330301828059	
4.03	0.230414746543779	
4.04	0.229499191259499	
4.05	0.229194006164739	
4.06	0.228278450880459	
4.07	0.227973265785699	
4.08	0.227362895596179	
4.09	0.225531785027619	
4.1	0.225226599932859	
4.11	0.224311044648579	
4.12	0.223395489364299	
4.13	0.223090304269539	
4.14	0.22247993408002	
4.15	0.22156437879574	
4.16	0.21973326822718	
4.17	0.21942808313242	
4.18	0.2188177129429	
4.19	0.21759697256386	
4.2	0.21759697256386	
4.21	0.21637623218482	
4.22	0.2157658619953	
4.23	0.21454512161626	
4.24	0.21454512161626	
4.25	0.21332438123722	
4.26	0.2127140110477	
4.27	0.21210364085818	
4.28	0.211493270668661	
4.29	0.210882900479141	
4.3	0.209967345194861	
4.31	0.209967345194861	
4.32	0.209051789910581	
4.33	0.209051789910581	
4.34	0.208441419721061	
4.35	0.208441419721061	
4.36	0.207831049531541	
4.37	0.206610309152501	
4.38	0.207220679342021	
4.39	0.206915494247261	
4.4	0.205999938962981	
4.41	0.205999938962981	
4.42	0.205084383678701	
4.43	0.205084383678701	
4.44	0.205084383678701	
4.45	0.204779198583941	
4.46	0.204168828394421	
4.47	0.204779198583941	
4.48	0.204168828394421	
4.49	0.204168828394421	
4.5	0.203863643299661	
4.51	0.204168828394421	
4.52	0.203558458204901	
4.53	0.203558458204901	
4.54	0.204168828394421	
4.55	0.203558458204901	
4.56	0.203558458204901	
4.57	0.204168828394421	
4.58	0.203863643299661	
4.59	0.203863643299661	
4.6	0.204168828394421	
4.61	0.204168828394421	
4.62	0.204168828394421	
4.63	0.204168828394421	
4.64	0.204168828394421	
4.65	0.204779198583941	
4.66	0.204779198583941	
4.67	0.204779198583941	
4.68	0.205084383678701	
4.69	0.205084383678701	
4.7	0.205084383678701	
4.71	0.205999938962981	
4.72	0.206305124057741	
4.73	0.207220679342021	
4.74	0.207831049531541	
4.75	0.208441419721061	
4.76	0.208441419721061	
4.77	0.209051789910581	
4.78	0.209662160100101	
4.79	0.210577715384381	
4.8	0.210882900479141	
4.81	0.21210364085818	
4.82	0.21301919614246	
4.83	0.21332438123722	
4.84	0.21393475142674	
4.85	0.21454512161626	
4.86	0.2157658619953	
4.87	0.21698660237434	
4.88	0.21698660237434	
4.89	0.21851252784814	
4.9	0.2188177129429	
4.91	0.21942808313242	
4.92	0.22064882351146	
4.93	0.2218695638905	
4.94	0.22247993408002	
4.95	0.223090304269539	
4.96	0.224311044648579	
4.97	0.224616229743339	
4.98	0.225531785027619	
4.99	0.226142155217139	
5	0.227362895596179	
5.01	0.227362895596179	
5.02	0.228583635975219	
5.03	0.229499191259499	
5.04	0.229194006164739	
5.05	0.230109561449019	
5.06	0.231025116733299	
5.07	0.231635486922819	
5.08	0.231635486922819	
5.09	0.232245857112339	
5.1	0.232551042207099	
5.11	0.233161412396619	
5.12	0.234076967680898	
5.13	0.234076967680898	
5.14	0.234382152775658	
5.15	0.234382152775658	
5.16	0.234382152775658	
5.17	0.234382152775658	
5.18	0.234382152775658	
5.19	0.235297708059938	
5.2	0.235602893154698	
5.21	0.235908078249458	
5.22	0.235908078249458	
5.23	0.235908078249458	
5.24	0.236213263344218	
5.25	0.235297708059938	
5.26	0.235908078249458	
5.27	0.235908078249458	
5.28	0.235908078249458	
5.29	0.235602893154698	
5.3	0.235602893154698	
5.31	0.235602893154698	
5.32	0.235297708059938	
5.33	0.235297708059938	
5.34	0.235297708059938	
5.35	0.235297708059938	
5.36	0.234382152775658	
5.37	0.234382152775658	
5.38	0.234076967680898	
5.39	0.234076967680898	
5.4	0.233466597491379	
5.41	0.232856227301859	
5.42	0.232856227301859	
5.43	0.232245857112339	
5.44	0.232245857112339	
5.45	0.231635486922819	
5.46	0.231025116733299	
5.47	0.230414746543779	
5.48	0.229499191259499	
5.49	0.229194006164739	
5.5	0.229194006164739	
5.51	0.227973265785699	
5.52	0.226752525406659	
5.53	0.226752525406659	
5.54	0.225531785027619	
5.55	0.224616229743339	
5.56	0.223700674459059	
5.57	0.223090304269539	
5.58	0.2218695638905	
5.59	0.22095400860622	
5.6	0.21973326822718	
5.61	0.21942808313242	
5.62	0.21851252784814	
5.63	0.21759697256386	
5.64	0.21637623218482	
5.65	0.21607104709006	
5.66	0.21485030671102	
5.67	0.21393475142674	
5.68	0.21332438123722	
5.69	0.2127140110477	
5.7	0.211493270668661	
5.71	0.210882900479141	
5.72	0.209662160100101	
5.73	0.209051789910581	
5.74	0.208441419721061	
5.75	0.207220679342021	
5.76	0.207220679342021	
5.77	0.205999938962981	
5.78	0.205084383678701	
5.79	0.204779198583941	
5.8	0.204779198583941	
5.81	0.203558458204901	
5.82	0.203558458204901	
5.83	0.202948088015381	
5.84	0.202337717825861	
5.85	0.201422162541581	
5.86	0.200201422162542	
5.87	0.201116977446821	
5.88	0.200201422162542	
5.89	0.200201422162542	
5.9	0.199285866878262	
5.91	0.199285866878262	
5.92	0.199285866878262	
5.93	0.199285866878262	
5.94	0.198675496688742	
5.95	0.198675496688742	
5.96	0.198675496688742	
5.97	0.198675496688742	
5.98	0.198675496688742	
5.99	0.198065126499222	
6	0.198065126499222	
6.01	0.198065126499222	
6.02	0.197454756309702	
6.03	0.198065126499222	
6.04	0.198065126499222	
6.05	0.197454756309702	
6.06	0.197454756309702	
6.07	0.197454756309702	
6.08	0.197454756309702	
6.09	0.198065126499222	
6.1	0.198065126499222	
6.11	0.197759941404462	
6.12	0.198065126499222	
6.13	0.197454756309702	
6.14	0.198065126499222	
6.15	0.198065126499222	
6.16	0.198675496688742	
6.17	0.198675496688742	
6.18	0.198675496688742	
6.19	0.199285866878262	
6.2	0.199285866878262	
6.21	0.199896237067782	
6.22	0.199896237067782	
6.23	0.200506607257302	
6.24	0.201116977446821	
6.25	0.201116977446821	
6.26	0.202948088015381	
6.27	0.202337717825861	
6.28	0.203253273110141	
6.29	0.204168828394421	
6.3	0.204779198583941	
6.31	0.205084383678701	
6.32	0.206305124057741	
6.33	0.207525864436781	
6.34	0.208441419721061	
6.35	0.209662160100101	
6.36	0.209967345194861	
6.37	0.210882900479141	
6.38	0.21210364085818	
6.39	0.2127140110477	
6.4	0.2142399365215	
6.41	0.21485030671102	
6.42	0.21637623218482	
6.43	0.21668141727958	
6.44	0.2172917874691	
6.45	0.21912289803766	
6.46	0.21942808313242	
6.47	0.22095400860622	
6.48	0.2218695638905	
6.49	0.22247993408002	
6.5	0.223700674459059	
6.51	0.224616229743339	
6.52	0.225531785027619	
6.53	0.226142155217139	
6.54	0.226752525406659	
6.55	0.227362895596179	
6.56	0.227973265785699	
6.57	0.228888821069979	
6.58	0.229499191259499	
6.59	0.229804376354259	
6.6	0.231025116733299	
6.61	0.231025116733299	
6.62	0.232245857112339	
6.63	0.232245857112339	
6.64	0.232551042207099	
6.65	0.232856227301859	
6.66	0.233466597491379	
6.67	0.234076967680898	
6.68	0.234076967680898	
6.69	0.234382152775658	
6.7	0.234076967680898	
6.71	0.234382152775658	
6.72	0.234382152775658	
6.73	0.234687337870418	
6.74	0.235297708059938	
6.75	0.234382152775658	
6.76	0.234687337870418	
6.77	0.235297708059938	
6.78	0.235908078249458	
6.79	0.235297708059938	
6.8	0.235602893154698	
6.81	0.234382152775658	
6.82	0.235297708059938	
6.83	0.235297708059938	
6.84	0.234382152775658	
6.85	0.234382152775658	
6.86	0.234382152775658	
6.87	0.234382152775658	
6.88	0.234382152775658	
6.89	0.233771782586138	
6.9	0.233466597491379	
6.91	0.233466597491379	
6.92	0.233466597491379	
6.93	0.232856227301859	
6.94	0.232856227301859	
6.95	0.232245857112339	
6.96	0.231940672017579	
6.97	0.231025116733299	
6.98	0.229499191259499	
6.99	0.229499191259499	
7	0.229499191259499	
7.01	0.228583635975219	
7.02	0.227973265785699	
7.03	0.227362895596179	
7.04	0.226752525406659	
7.05	0.226142155217139	
7.06	0.224616229743339	
7.07	0.224005859553819	
7.08	0.223700674459059	
7.09	0.22278511917478	
7.1	0.22156437879574	
7.11	0.22064882351146	
7.12	0.21973326822718	
7.13	0.21973326822718	
7.14	0.21790215765862	
7.15	0.21759697256386	
7.16	0.21668141727958	
7.17	0.21607104709006	
7.18	0.21485030671102	
7.19	0.2142399365215	
7.2	0.21301919614246	
7.21	0.2127140110477	
7.22	0.211493270668661	
7.23	0.210577715384381	
7.24	0.209967345194861	
7.25	0.209356975005341	
7.26	0.209051789910581	
7.27	0.208746604815821	
7.28	0.207831049531541	
7.29	0.206915494247261	
7.3	0.206610309152501	
7.31	0.205999938962981	
7.32	0.205084383678701	
7.33	0.205084383678701	
7.34	0.204168828394421	
7.35	0.204168828394421	
7.36	0.203253273110141	
7.37	0.202948088015381	
7.38	0.202642902920621	
7.39	0.202032532731101	
7.4	0.202032532731101	
7.41	0.201422162541581	
7.42	0.201116977446821	
7.43	0.201116977446821	
7.44	0.200201422162542	
7.45	0.200201422162542	
7.46	0.200201422162542	
7.47	0.199896237067782	
7.48	0.199591051973022	
7.49	0.199591051973022	
7.5	0.199591051973022	
7.51	0.199896237067782	
7.52	0.199285866878262	
7.53	0.199896237067782	
7.54	0.199591051973022	
7.55	0.199285866878262	
7.56	0.199591051973022	
7.57	0.199896237067782	
7.58	0.199896237067782	
7.59	0.200201422162542	
7.6	0.200201422162542	
7.61	0.200201422162542	
7.62	0.200201422162542	
7.63	0.202032532731101	
7.64	0.202032532731101	
7.65	0.202337717825861	
7.66	0.203253273110141	
7.67	0.203863643299661	
7.68	0.204474013489181	
7.69	0.205084383678701	
7.7	0.206610309152501	
7.71	0.207220679342021	
7.72	0.208441419721061	
7.73	0.209051789910581	
7.74	0.209967345194861	
7.75	0.211188085573901	
7.76	0.211798455763421	
7.77	0.21301919614246	
7.78	0.2142399365215	
7.79	0.21485030671102	
7.8	0.21637623218482	
7.81	0.21759697256386	
7.82	0.2188177129429	
7.83	0.21912289803766	
7.84	0.22064882351146	
7.85	0.22156437879574	
7.86	0.22247993408002	
7.87	0.223700674459059	
7.88	0.224311044648579	
7.89	0.225836970122379	
7.9	0.226447340311899	
7.91	0.227057710501419	
7.92	0.228583635975219	
7.93	0.228888821069979	
7.94	0.229499191259499	
7.95	0.231025116733299	
7.96	0.231025116733299	
7.97	0.231635486922819	
7.98	0.232245857112339	
7.99	0.232245857112339	
8	0.233161412396619	
8.01	0.233466597491379	
8.02	0.233771782586138	
8.03	0.234076967680898	
8.04	0.234076967680898	
8.05	0.234382152775658	
8.06	0.234382152775658	
8.07	0.235297708059938	
8.08	0.235297708059938	
8.09	0.235297708059938	
8.1	0.234382152775658	
8.11	0.235297708059938	
8.12	0.234992522965178	
8.13	0.234382152775658	
8.14	0.234382152775658	
8.15	0.234382152775658	
8.16	0.234382152775658	
8.17	0.234382152775658	
8.18	0.234076967680898	
8.19	0.233771782586138	
8.2	0.233466597491379	
8.21	0.233161412396619	
8.22	0.232551042207099	
8.23	0.232551042207099	
8.24	0.231635486922819	
8.25	0.231025116733299	
8.26	0.231025116733299	
8.27	0.229499191259499	
8.28	0.229499191259499	
8.29	0.228888821069979	
8.3	0.227973265785699	
8.31	0.227057710501419	
8.32	0.226447340311899	
8.33	0.226142155217139	
8.34	0.224616229743339	
8.35	0.224005859553819	
8.36	0.22278511917478	
8.37	0.22247993408002	
8.38	0.2218695638905	
8.39	0.22064882351146	
8.4	0.21973326822718	
8.41	0.21912289803766	
8.42	0.21790215765862	
8.43	0.21759697256386	
8.44	0.21637623218482	
8.45	0.21546067690054	
8.46	0.21485030671102	
8.47	0.21393475142674	
8.48	0.21332438123722	
8.49	0.21210364085818	
8.5	0.211798455763421	
8.51	0.211188085573901	
8.52	0.209967345194861	
8.53	0.209356975005341	
8.54	0.209051789910581	
8.55	0.209051789910581	
8.56	0.208136234626301	
8.57	0.207831049531541	
8.58	0.206610309152501	
8.59	0.206305124057741	
8.6	0.206610309152501	
8.61	0.205084383678701	
8.62	0.205084383678701	
8.63	0.204779198583941	
8.64	0.204474013489181	
8.65	0.204168828394421	
8.66	0.204168828394421	
8.67	0.203558458204901	
8.68	0.203558458204901	
8.69	0.203558458204901	
8.7	0.202948088015381	
8.71	0.202948088015381	
8.72	0.202948088015381	
8.73	0.202642902920621	
8.74	0.202337717825861	
8.75	0.202337717825861	
8.76	0.202032532731101	
8.77	0.202948088015381	
8.78	0.202032532731101	
8.79	0.202337717825861	
8.8	0.202337717825861	
8.81	0.202948088015381	
8.82	0.202948088015381	
8.83	0.203253273110141	
8.84	0.203253273110141	
8.85	0.204168828394421	
8.86	0.204779198583941	
8.87	0.204474013489181	
8.88	0.205084383678701	
8.89	0.206610309152501	
8.9	0.206915494247261	
8.91	0.207831049531541	
8.92	0.208441419721061	
8.93	0.209051789910581	
8.94	0.209662160100101	
8.95	0.209967345194861	
8.96	0.211798455763421	
8.97	0.2127140110477	
8.98	0.21393475142674	
8.99	0.21485030671102	
9	0.2157658619953	
9.01	0.21637623218482	
9.02	0.21759697256386	
9.03	0.2188177129429	
9.04	0.21973326822718	
9.05	0.22064882351146	
9.06	0.2218695638905	
9.07	0.22278511917478	
9.08	0.223700674459059	
9.09	0.224616229743339	
9.1	0.226142155217139	
9.11	0.226752525406659	
9.12	0.227668080690939	
9.13	0.228888821069979	
9.14	0.229499191259499	
9.15	0.230414746543779	
9.16	0.231330301828059	
9.17	0.232245857112339	
9.18	0.232856227301859	
9.19	0.233771782586138	
9.2	0.234382152775658	
9.21	0.234382152775658	
9.22	0.235297708059938	
9.23	0.235908078249458	
9.24	0.235908078249458	
9.25	0.236518448438978	
9.26	0.237128818628498	
9.27	0.237128818628498	
9.28	0.237739188818018	
9.29	0.237434003723258	
9.3	0.238349559007538	
9.31	0.238349559007538	
9.32	0.238349559007538	
9.33	0.238349559007538	
9.34	0.237739188818018	
9.35	0.237434003723258	
9.36	0.237128818628498	
9.37	0.237434003723258	
9.38	0.237128818628498	
9.39	0.236518448438978	
9.4	0.235908078249458	
9.41	0.234992522965178	
9.42	0.234382152775658	
9.43	0.234076967680898	
9.44	0.233466597491379	
9.45	0.232856227301859	
9.46	0.231635486922819	
9.47	0.231025116733299	
9.48	0.229499191259499	
9.49	0.229499191259499	
9.5	0.228278450880459	
9.51	0.227668080690939	
9.52	0.226142155217139	
9.53	0.225531785027619	
9.54	0.224005859553819	
9.55	0.223700674459059	
9.56	0.22247993408002	
9.57	0.22125919370098	
9.58	0.21973326822718	
9.59	0.21942808313242	
9.6	0.2188177129429	
9.61	0.21790215765862	
9.62	0.21637623218482	
9.63	0.21637623218482	
9.64	0.21485030671102	
9.65	0.2142399365215	
9.66	0.21362956633198	
9.67	0.2127140110477	
9.68	0.2127140110477	
9.69	0.211493270668661	
9.7	0.209967345194861	
9.71	0.209967345194861	
9.72	0.209967345194861	
9.73	0.209051789910581	
9.74	0.208746604815821	
9.75	0.208441419721061	
9.76	0.207831049531541	
9.77	0.207525864436781	
9.78	0.207525864436781	
9.79	0.207525864436781	
9.8	0.206915494247261	
9.81	0.206610309152501	
9.82	0.206610309152501	
9.83	0.206610309152501	
9.84	0.206610309152501	
9.85	0.206610309152501	
9.86	0.206610309152501	
9.87	0.206610309152501	
9.88	0.206610309152501	
9.89	0.207220679342021	
9.9	0.207831049531541	
9.91	0.207525864436781	
9.92	0.207831049531541	
9.93	0.208746604815821	
9.94	0.209051789910581	
9.95	0.209662160100101	
9.96	0.209967345194861	
9.97	0.210882900479141	
9.98	0.211493270668661	
9.99	0.2127140110477	
10	0.2127140110477	
10.01	0.2142399365215	
10.02	0.21485030671102	
10.03	0.21546067690054	
10.04	0.21698660237434	
10.05	0.21820734275338	
10.06	0.21942808313242	
10.07	0.21973326822718	
10.08	0.2218695638905	
10.09	0.22278511917478	
10.1	0.223395489364299	
10.11	0.224616229743339	
10.12	0.226142155217139	
10.13	0.226752525406659	
10.14	0.228583635975219	
10.15	0.228888821069979	
10.16	0.230109561449019	
10.17	0.231635486922819	
10.18	0.232245857112339	
10.19	0.232856227301859	
10.2	0.233771782586138	
10.21	0.234382152775658	
10.22	0.235908078249458	
10.23	0.236518448438978	
10.24	0.237128818628498	
10.25	0.238044373912778	
10.26	0.238654744102298	
10.27	0.239265114291818	
10.28	0.239265114291818	
10.29	0.240180669576098	
10.3	0.240791039765618	
10.31	0.241096224860378	
10.32	0.241401409955138	
10.33	0.242011780144658	
10.34	0.242011780144658	
10.35	0.242622150334178	
10.36	0.242622150334178	
10.37	0.242622150334178	
10.38	0.242622150334178	
10.39	0.242622150334178	
10.4	0.243232520523698	
10.41	0.243232520523698	
10.42	0.243232520523698	
10.43	0.242927335428938	
10.44	0.243232520523698	
10.45	0.242927335428938	
10.46	0.242622150334178	
10.47	0.243232520523698	
10.48	0.242622150334178	
10.49	0.242622150334178	
10.5	0.242622150334178	
10.51	0.242316965239418	
10.52	0.242011780144658	
10.53	0.242011780144658	
10.54	0.240791039765618	
10.55	0.240791039765618	
10.56	0.240791039765618	
10.57	0.239265114291818	
10.58	0.239265114291818	
10.59	0.238959929197058	
10.6	0.238959929197058	
10.61	0.238349559007538	
10.62	0.237128818628498	
10.63	0.237128818628498	
10.64	0.236213263344218	
10.65	0.235908078249458	
