数据名单电势阶跃记时电流CASE2024年4月1日  14:42:40
时间: 2024/4/1 14:43:58
线数1	点数12306
37.65944882	-0.011
37.66141732	0.041
37.66338583	-0.033
37.66535433	-0.139
37.66732283	-0.145
37.66929134	-0.048
37.67125984	0.041
37.67322835	0.058
37.67519685	0.042
37.67716535	0.054
37.67913386	0.078
37.68110236	0.077
37.68307087	0.079
37.68503937	0.128
37.68700787	0.19
37.68897638	0.18
37.69094488	0.093
37.69291339	0.03
37.69488189	0.073
37.69685039	0.188
37.6988189	0.256
37.7007874	0.23
37.70275591	0.166
37.70472441	0.131
37.70669291	0.113
37.70866142	0.079
37.71062992	0.043
37.71259843	0.057
37.71456693	0.117
37.71653543	0.158
37.71850394	0.143
37.72047244	0.116
37.72244094	0.147
37.72440945	0.242
37.72637795	0.35
37.72834646	0.422
37.73031496	0.473
37.73228346	0.519
37.73425197	0.55
37.73622047	0.554
37.73818898	0.545
37.74015748	0.566
37.74212598	0.61
37.74409449	0.629
37.74606299	0.579
37.7480315	0.477
37.75	0.383
37.7519685	0.348
37.75393701	0.347
37.75590551	0.312
37.75787402	0.219
37.75984252	0.113
37.76181102	0.061
37.76377953	0.053
37.76574803	0.023
37.76771654	-0.055
37.76968504	-0.137
37.77165354	-0.141
37.77362205	-0.037
37.77559055	0.096
37.77755906	0.135
37.77952756	0.036
37.78149606	-0.122
37.78346457	-0.213
37.78543307	-0.168
37.78740157	-0.061
37.78937008	-0.037
37.79133858	-0.166
37.79330709	-0.356
37.79527559	-0.438
37.79724409	-0.328
37.7992126	-0.135
37.8011811	-0.03
37.80314961	-0.07
37.80511811	-0.141
37.80708661	-0.123
37.80905512	-0.037
37.81102362	0.005
37.81299213	-0.041
37.81496063	-0.089
37.81692913	-0.066
37.81889764	-0.02
37.82086614	-0.037
37.82283465	-0.091
37.82480315	-0.035
37.82677165	0.22
37.82874016	0.602
37.83070866	0.968
37.83267717	1.286
37.83464567	1.632
37.83661417	2.051
37.83858268	2.471
37.84055118	2.787
37.84251969	3.002
37.84448819	3.189
37.84645669	3.345
37.8484252	3.361
37.8503937	3.155
37.8523622	2.758
37.85433071	2.3
37.85629921	1.876
37.85826772	1.443
37.86023622	0.925
37.86220472	0.327
37.86417323	-0.238
37.86614173	-0.636
37.86811024	-0.837
37.87007874	-0.916
37.87204724	-0.949
37.87401575	-0.917
37.87598425	-0.765
37.87795276	-0.51
37.87992126	-0.263
37.88188976	-0.141
37.88385827	-0.146
37.88582677	-0.186
37.88779528	-0.193
37.88976378	-0.189
37.89173228	-0.241
37.89370079	-0.363
37.89566929	-0.508
37.8976378	-0.631
37.8996063	-0.705
37.9015748	-0.702
37.90354331	-0.606
37.90551181	-0.458
37.90748031	-0.373
37.90944882	-0.431
37.91141732	-0.563
37.91338583	-0.591
37.91535433	-0.428
37.91732283	-0.192
37.91929134	-0.095
37.92125984	-0.207
37.92322835	-0.379
37.92519685	-0.405
37.92716535	-0.264
37.92913386	-0.14
37.93110236	-0.197
37.93307087	-0.394
37.93503937	-0.539
37.93700787	-0.491
37.93897638	-0.329
37.94094488	-0.234
37.94291339	-0.285
37.94488189	-0.387
37.94685039	-0.395
37.9488189	-0.272
37.9507874	-0.117
37.95275591	-0.047
37.95472441	-0.086
37.95669291	-0.166
37.95866142	-0.214
37.96062992	-0.204
37.96259843	-0.153
37.96456693	-0.095
37.96653543	-0.068
37.96850394	-0.084
37.97047244	-0.119
37.97244094	-0.121
37.97440945	-0.049
37.97637795	0.085
37.97834646	0.202
37.98031496	0.217
37.98228346	0.108
37.98425197	-0.043
37.98622047	-0.111
37.98818898	-0.041
37.99015748	0.086
37.99212598	0.127
37.99409449	0.038
37.99606299	-0.07
37.9980315	-0.043
38	0.142
38.0019685	0.338
38.00393701	0.382
38.00590551	0.262
38.00787402	0.129
38.00984252	0.125
38.01181102	0.252
38.01377953	0.385
38.01574803	0.403
38.01771654	0.311
38.01968504	0.201
38.02165354	0.171
38.02362205	0.248
38.02559055	0.358
38.02755906	0.4
38.02952756	0.349
38.03149606	0.269
38.03346457	0.256
38.03543307	0.331
38.03740157	0.433
38.03937008	0.488
38.04133858	0.491
38.04330709	0.5
38.04527559	0.545
38.04724409	0.597
38.0492126	0.614
38.0511811	0.601
38.05314961	0.596
38.05511811	0.597
38.05708661	0.574
38.05905512	0.516
38.06102362	0.473
38.06299213	0.504
38.06496063	0.596
38.06692913	0.679
38.06889764	0.711
38.07086614	0.715
38.07283465	0.749
38.07480315	0.829
38.07677165	0.916
38.07874016	0.954
38.08070866	0.919
38.08267717	0.834
38.08464567	0.768
38.08661417	0.792
38.08858268	0.907
38.09055118	1.016
38.09251969	1.007
38.09448819	0.881
38.09645669	0.777
38.0984252	0.821
38.1003937	0.976
38.1023622	1.046
38.10433071	0.907
38.10629921	0.671
38.10826772	0.56
38.11023622	0.663
38.11220472	0.845
38.11417323	0.907
38.11614173	0.796
38.11811024	0.646
38.12007874	0.604
38.12204724	0.669
38.12401575	0.739
38.12598425	0.719
38.12795276	0.608
38.12992126	0.471
38.13188976	0.366
38.13385827	0.319
38.13582677	0.326
38.13779528	0.344
38.13976378	0.308
38.14173228	0.172
38.14370079	-0.006
38.14566929	-0.116
38.1476378	-0.102
38.1496063	-0.029
38.1515748	-0.036
38.15354331	-0.173
38.15551181	-0.336
38.15748031	-0.388
38.15944882	-0.317
38.16141732	-0.226
38.16338583	-0.204
38.16535433	-0.243
38.16732283	-0.282
38.16929134	-0.312
38.17125984	-0.36
38.17322835	-0.412
38.17519685	-0.408
38.17716535	-0.335
38.17913386	-0.3
38.18110236	-0.387
38.18307087	-0.527
38.18503937	-0.563
38.18700787	-0.449
38.18897638	-0.327
38.19094488	-0.358
38.19291339	-0.485
38.19488189	-0.499
38.19685039	-0.335
38.1988189	-0.184
38.2007874	-0.244
38.20275591	-0.454
38.20472441	-0.543
38.20669291	-0.375
38.20866142	-0.13
38.21062992	-0.082
38.21259843	-0.252
38.21456693	-0.39
38.21653543	-0.308
38.21850394	-0.095
38.22047244	0.017
38.22244094	-0.052
38.22440945	-0.159
38.22637795	-0.159
38.22834646	-0.096
38.23031496	-0.109
38.23228346	-0.224
38.23425197	-0.3
38.23622047	-0.209
38.23818898	-0.024
38.24015748	0.055
38.24212598	-0.068
38.24409449	-0.26
38.24606299	-0.303
38.2480315	-0.144
38.25	0.043
38.2519685	0.07
38.25393701	-0.052
38.25590551	-0.142
38.25787402	-0.066
38.25984252	0.091
38.26181102	0.152
38.26377953	0.073
38.26574803	-0.009
38.26771654	0.013
38.26968504	0.085
38.27165354	0.074
38.27362205	-0.038
38.27559055	-0.13
38.27755906	-0.098
38.27952756	0.018
38.28149606	0.096
38.28346457	0.079
38.28543307	0.01
38.28740157	-0.054
38.28937008	-0.074
38.29133858	-0.035
38.29330709	0.052
38.29527559	0.102
38.29724409	0.007
38.2992126	-0.215
38.3011811	-0.365
38.30314961	-0.258
38.30511811	0.04
38.30708661	0.234
38.30905512	0.138
38.31102362	-0.09
38.31299213	-0.127
38.31496063	0.099
38.31692913	0.328
38.31889764	0.272
38.32086614	-0.035
38.32283465	-0.281
38.32480315	-0.249
38.32677165	-0.048
38.32874016	0.07
38.33070866	0.009
38.33267717	-0.094
38.33464567	-0.069
38.33661417	0.082
38.33858268	0.206
38.34055118	0.203
38.34251969	0.115
38.34448819	0.044
38.34645669	0.037
38.3484252	0.047
38.3503937	0.007
38.3523622	-0.087
38.35433071	-0.162
38.35629921	-0.143
38.35826772	-0.054
38.36023622	0.011
38.36220472	-0.015
38.36417323	-0.068
38.36614173	-0.035
38.36811024	0.11
38.37007874	0.23
38.37204724	0.178
38.37401575	-0.022
38.37598425	-0.165
38.37795276	-0.084
38.37992126	0.135
38.38188976	0.213
38.38385827	0.016
38.38582677	-0.288
38.38779528	-0.397
38.38976378	-0.216
38.39173228	0.031
38.39370079	0.079
38.39566929	-0.078
38.3976378	-0.211
38.3996063	-0.139
38.4015748	0.057
38.40354331	0.164
38.40551181	0.108
38.40748031	0.008
38.40944882	0.001
38.41141732	0.07
38.41338583	0.105
38.41535433	0.067
38.41732283	0.043
38.41929134	0.097
38.42125984	0.184
38.42322835	0.217
38.42519685	0.19
38.42716535	0.166
38.42913386	0.176
38.43110236	0.179
38.43307087	0.147
38.43503937	0.11
38.43700787	0.115
38.43897638	0.152
38.44094488	0.162
38.44291339	0.123
38.44488189	0.073
38.44685039	0.053
38.4488189	0.061
38.4507874	0.07
38.45275591	0.088
38.45472441	0.162
38.45669291	0.289
38.45866142	0.405
38.46062992	0.456
38.46259843	0.447
38.46456693	0.449
38.46653543	0.506
38.46850394	0.6
38.47047244	0.679
38.47244094	0.692
38.47440945	0.622
38.47637795	0.494
38.47834646	0.364
38.48031496	0.291
38.48228346	0.291
38.48425197	0.326
38.48622047	0.326
38.48818898	0.257
38.49015748	0.134
38.49212598	0.018
38.49409449	-0.037
38.49606299	-0.021
38.4980315	0.023
38.5	0.037
38.5019685	-0.019
38.50393701	-0.115
38.50590551	-0.179
38.50787402	-0.164
38.50984252	-0.112
38.51181102	-0.097
38.51377953	-0.138
38.51574803	-0.17
38.51771654	-0.138
38.51968504	-0.089
38.52165354	-0.14
38.52362205	-0.318
38.52559055	-0.479
38.52755906	-0.453
38.52952756	-0.244
38.53149606	-0.04
38.53346457	-0.012
38.53543307	-0.117
38.53740157	-0.169
38.53937008	-0.066
38.54133858	0.089
38.54330709	0.124
38.54527559	0.022
38.54724409	-0.075
38.5492126	-0.069
38.5511811	-0.018
38.55314961	-0.023
38.55511811	-0.065
38.55708661	0.01
38.55905512	0.299
38.56102362	0.717
38.56299213	1.099
38.56496063	1.4
38.56692913	1.706
38.56889764	2.102
38.57086614	2.549
38.57283465	2.918
38.57480315	3.147
38.57677165	3.271
38.57874016	3.326
38.58070866	3.276
38.58267717	3.058
38.58464567	2.666
38.58661417	2.205
38.58858268	1.77
38.59055118	1.358
38.59251969	0.896
38.59448819	0.374
38.59645669	-0.117
38.5984252	-0.466
38.6003937	-0.65
38.6023622	-0.732
38.60433071	-0.766
38.60629921	-0.73
38.60826772	-0.604
38.61023622	-0.453
38.61220472	-0.377
38.61417323	-0.393
38.61614173	-0.406
38.61811024	-0.35
38.62007874	-0.294
38.62204724	-0.364
38.62401575	-0.568
38.62598425	-0.766
38.62795276	-0.805
38.62992126	-0.698
38.63188976	-0.584
38.63385827	-0.559
38.63582677	-0.594
38.63779528	-0.594
38.63976378	-0.505
38.64173228	-0.362
38.64370079	-0.251
38.64566929	-0.238
38.6476378	-0.323
38.6496063	-0.438
38.6515748	-0.488
38.65354331	-0.441
38.65551181	-0.354
38.65748031	-0.314
38.65944882	-0.355
38.66141732	-0.421
38.66338583	-0.448
38.66535433	-0.429
38.66732283	-0.41
38.66929134	-0.395
38.67125984	-0.355
38.67322835	-0.284
38.67519685	-0.248
38.67716535	-0.293
38.67913386	-0.388
38.68110236	-0.417
38.68307087	-0.311
38.68503937	-0.144
38.68700787	-0.062
38.68897638	-0.137
38.69094488	-0.276
38.69291339	-0.312
38.69488189	-0.179
38.69685039	0.005
38.6988189	0.061
38.7007874	-0.068
38.70275591	-0.238
38.70472441	-0.254
38.70669291	-0.091
38.70866142	0.087
38.71062992	0.102
38.71259843	-0.023
38.71456693	-0.104
38.71653543	-0.02
38.71850394	0.141
38.72047244	0.185
38.72244094	0.06
38.72440945	-0.088
38.72637795	-0.079
38.72834646	0.062
38.73031496	0.157
38.73228346	0.112
38.73425197	0.028
38.73622047	0.074
38.73818898	0.232
38.74015748	0.332
38.74212598	0.267
38.74409449	0.156
38.74606299	0.19
38.7480315	0.369
38.75	0.47
38.7519685	0.351
38.75393701	0.152
38.75590551	0.131
38.75787402	0.328
38.75984252	0.511
38.76181102	0.476
38.76377953	0.296
38.76574803	0.213
38.76771654	0.319
38.76968504	0.459
38.77165354	0.462
38.77362205	0.363
38.77559055	0.333
38.77755906	0.452
38.77952756	0.607
38.78149606	0.64
38.78346457	0.55
38.78543307	0.455
38.78740157	0.473
38.78937008	0.597
38.79133858	0.732
38.79330709	0.789
38.79527559	0.734
38.79724409	0.629
38.7992126	0.582
38.8011811	0.67
38.80314961	0.839
38.80511811	0.945
38.80708661	0.89
38.80905512	0.727
38.81102362	0.615
38.81299213	0.651
38.81496063	0.784
38.81692913	0.895
38.81889764	0.911
38.82086614	0.864
38.82283465	0.827
38.82480315	0.842
38.82677165	0.892
38.82874016	0.929
38.83070866	0.909
38.83267717	0.851
38.83464567	0.806
38.83661417	0.821
38.83858268	0.88
38.84055118	0.907
38.84251969	0.86
38.84448819	0.767
38.84645669	0.711
38.8484252	0.738
38.8503937	0.803
38.8523622	0.825
38.85433071	0.773
38.85629921	0.67
38.85826772	0.582
38.86023622	0.547
38.86220472	0.559
38.86417323	0.582
38.86614173	0.563
38.86811024	0.477
38.87007874	0.343
38.87204724	0.227
38.87401575	0.187
38.87598425	0.22
38.87795276	0.242
38.87992126	0.183
38.88188976	0.049
38.88385827	-0.09
38.88582677	-0.17
38.88779528	-0.195
38.88976378	-0.226
38.89173228	-0.283
38.89370079	-0.338
38.89566929	-0.351
38.8976378	-0.34
38.8996063	-0.36
38.9015748	-0.41
38.90354331	-0.416
38.90551181	-0.336
38.90748031	-0.221
38.90944882	-0.177
38.91141732	-0.234
38.91338583	-0.296
38.91535433	-0.284
38.91732283	-0.235
38.91929134	-0.25
38.92125984	-0.351
38.92322835	-0.418
38.92519685	-0.363
38.92716535	-0.254
38.92913386	-0.236
38.93110236	-0.333
38.93307087	-0.426
38.93503937	-0.401
38.93700787	-0.297
38.93897638	-0.237
38.94094488	-0.272
38.94291339	-0.332
38.94488189	-0.332
38.94685039	-0.278
38.9488189	-0.214
38.9507874	-0.147
38.95275591	-0.044
38.95472441	0.066
38.95669291	0.1
38.95866142	0.005
38.96062992	-0.133
38.96259843	-0.159
38.96456693	-0.043
38.96653543	0.071
38.96850394	0.017
38.97047244	-0.189
38.97244094	-0.342
38.97440945	-0.273
38.97637795	-0.038
38.97834646	0.134
38.98031496	0.087
38.98228346	-0.089
38.98425197	-0.167
38.98622047	-0.075
38.98818898	0.057
38.99015748	0.065
38.99212598	-0.025
38.99409449	-0.055
38.99606299	0.032
38.9980315	0.121
39	0.093
39.0019685	0
39.00393701	-0.017
39.00590551	0.072
39.00787402	0.14
39.00984252	0.089
39.01181102	-0.021
39.01377953	-0.052
39.01574803	0.032
39.01771654	0.132
39.01968504	0.146
39.02165354	0.09
39.02362205	0.045
39.02559055	0.047
39.02755906	0.07
39.02952756	0.063
39.03149606	0.024
39.03346457	-0.002
39.03543307	0.019
39.03740157	0.064
39.03937008	0.07
39.04133858	0.008
39.04330709	-0.069
39.04527559	-0.052
39.04724409	0.08
39.0492126	0.218
39.0511811	0.235
39.05314961	0.137
39.05511811	0.058
39.05708661	0.086
39.05905512	0.169
39.06102362	0.19
39.06299213	0.135
39.06496063	0.1
39.06692913	0.136
39.06889764	0.178
39.07086614	0.144
39.07283465	0.084
39.07480315	0.11
39.07677165	0.219
39.07874016	0.269
39.08070866	0.162
39.08267717	-0.015
39.08464567	-0.092
39.08661417	-0.031
39.08858268	0.047
39.09055118	0.04
39.09251969	-0.003
39.09448819	0.013
39.09645669	0.078
39.0984252	0.087
39.1003937	0.005
39.1023622	-0.066
39.10433071	-0.025
39.10629921	0.082
39.10826772	0.099
39.11023622	-0.021
39.11220472	-0.151
39.11417323	-0.123
39.11614173	0.056
39.11811024	0.221
39.12007874	0.23
39.12204724	0.128
39.12401575	0.051
39.12598425	0.064
39.12795276	0.094
39.12992126	0.064
39.13188976	-0.009
39.13385827	-0.047
39.13582677	-0.006
39.13779528	0.086
39.13976378	0.177
39.14173228	0.234
39.14370079	0.243
39.14566929	0.208
39.1476378	0.168
39.1496063	0.174
39.1515748	0.229
39.15354331	0.261
39.15551181	0.206
39.15748031	0.089
39.15944882	0.011
39.16141732	0.029
39.16338583	0.098
39.16535433	0.161
39.16732283	0.202
39.16929134	0.233
39.17125984	0.239
39.17322835	0.207
39.17519685	0.188
39.17716535	0.267
39.17913386	0.421
39.18110236	0.494
39.18307087	0.362
39.18503937	0.117
39.18700787	-0.009
39.18897638	0.104
39.19094488	0.319
39.19291339	0.416
39.19488189	0.337
39.19685039	0.227
39.1988189	0.246
39.2007874	0.384
39.20275591	0.512
39.20472441	0.558
39.20669291	0.549
39.20866142	0.541
39.21062992	0.519
39.21259843	0.445
39.21456693	0.358
39.21653543	0.34
39.21850394	0.409
39.22047244	0.502
39.22244094	0.537
39.22440945	0.521
39.22637795	0.543
39.22834646	0.625
39.23031496	0.679
39.23228346	0.615
39.23425197	0.456
39.23622047	0.315
39.23818898	0.246
39.24015748	0.192
39.24212598	0.072
39.24409449	-0.097
39.24606299	-0.203
39.2480315	-0.156
39.25	-0.007
39.2519685	0.12
39.25393701	0.156
39.25590551	0.128
39.25787402	0.095
39.25984252	0.076
39.26181102	0.049
39.26377953	0.011
39.26574803	-0.005
39.26771654	0.018
39.26968504	0.032
39.27165354	-0.024
39.27362205	-0.125
39.27559055	-0.156
39.27755906	-0.052
39.27952756	0.128
39.28149606	0.232
39.28346457	0.173
39.28543307	0.035
39.28740157	-0.036
39.28937008	0.022
39.29133858	0.13
39.29330709	0.161
39.29527559	0.093
39.29724409	0.022
39.2992126	0.051
39.3011811	0.195
39.30314961	0.401
39.30511811	0.622
39.30708661	0.861
39.30905512	1.154
39.31102362	1.526
39.31299213	1.968
39.31496063	2.425
39.31692913	2.836
39.31889764	3.149
39.32086614	3.356
39.32283465	3.491
39.32480315	3.568
39.32677165	3.535
39.32874016	3.327
39.33070866	2.95
39.33267717	2.472
39.33464567	1.979
39.33661417	1.499
39.33858268	0.999
39.34055118	0.467
39.34251969	-0.033
39.34448819	-0.389
39.34645669	-0.54
39.3484252	-0.551
39.3503937	-0.544
39.3523622	-0.574
39.35433071	-0.586
39.35629921	-0.496
39.35826772	-0.307
39.36023622	-0.133
39.36220472	-0.076
39.36417323	-0.142
39.36614173	-0.244
39.36811024	-0.303
39.37007874	-0.305
39.37204724	-0.283
39.37401575	-0.262
39.37598425	-0.264
39.37795276	-0.3
39.37992126	-0.357
39.38188976	-0.392
39.38385827	-0.363
39.38582677	-0.291
39.38779528	-0.244
39.38976378	-0.277
39.39173228	-0.343
39.39370079	-0.341
39.39566929	-0.239
39.3976378	-0.129
39.3996063	-0.116
39.4015748	-0.199
39.40354331	-0.264
39.40551181	-0.218
39.40748031	-0.107
39.40944882	-0.07
39.41141732	-0.165
39.41338583	-0.305
39.41535433	-0.354
39.41732283	-0.273
39.41929134	-0.15
39.42125984	-0.089
39.42322835	-0.111
39.42519685	-0.164
39.42716535	-0.18
39.42913386	-0.145
39.43110236	-0.095
39.43307087	-0.063
39.43503937	-0.05
39.43700787	-0.034
39.43897638	-0.003
39.44094488	0.018
39.44291339	0.012
39.44488189	0.004
39.44685039	0.033
39.4488189	0.123
39.4507874	0.224
39.45275591	0.257
39.45472441	0.206
39.45669291	0.138
39.45866142	0.135
39.46062992	0.192
39.46259843	0.233
39.46456693	0.196
39.46653543	0.113
39.46850394	0.082
39.47047244	0.13
39.47244094	0.199
39.47440945	0.217
39.47637795	0.183
39.47834646	0.163
39.48031496	0.212
39.48228346	0.302
39.48425197	0.346
39.48622047	0.297
39.48818898	0.203
39.49015748	0.162
39.49212598	0.224
39.49409449	0.337
39.49606299	0.412
39.4980315	0.406
39.5	0.366
39.5019685	0.363
39.50393701	0.413
39.50590551	0.468
39.50787402	0.491
39.50984252	0.488
39.51181102	0.479
39.51377953	0.476
39.51574803	0.472
39.51771654	0.487
39.51968504	0.551
39.52165354	0.641
39.52362205	0.69
39.52559055	0.669
39.52755906	0.636
39.52952756	0.677
39.53149606	0.777
39.53346457	0.843
39.53543307	0.807
39.53740157	0.729
39.53937008	0.719
39.54133858	0.792
39.54330709	0.862
39.54527559	0.845
39.54724409	0.765
39.5492126	0.719
39.5511811	0.746
39.55314961	0.8
39.55511811	0.826
39.55708661	0.827
39.55905512	0.834
39.56102362	0.844
39.56299213	0.845
39.56496063	0.862
39.56692913	0.932
39.56889764	1.034
39.57086614	1.093
39.57283465	1.058
39.57480315	0.968
39.57677165	0.905
39.57874016	0.886
39.58070866	0.847
39.58267717	0.757
39.58464567	0.68
39.58661417	0.683
39.58858268	0.745
39.59055118	0.776
39.59251969	0.754
39.59448819	0.757
39.59645669	0.844
39.5984252	0.962
39.6003937	0.99
39.6023622	0.877
39.60433071	0.719
39.60629921	0.629
39.60826772	0.624
39.61023622	0.615
39.61220472	0.541
39.61417323	0.414
39.61614173	0.299
39.61811024	0.237
39.62007874	0.227
39.62204724	0.222
39.62401575	0.186
39.62598425	0.111
39.62795276	0.024
39.62992126	-0.017
39.63188976	0.008
39.63385827	0.034
39.63582677	-0.025
39.63779528	-0.182
39.63976378	-0.328
39.64173228	-0.329
39.64370079	-0.173
39.64566929	0.003
39.6476378	0.047
39.6496063	-0.072
39.6515748	-0.23
39.65354331	-0.269
39.65551181	-0.147
39.65748031	0.023
39.65944882	0.084
39.66141732	-0.024
39.66338583	-0.225
39.66535433	-0.372
39.66732283	-0.359
39.66929134	-0.2
39.67125984	-0.031
39.67322835	0.009
39.67519685	-0.098
39.67716535	-0.244
39.67913386	-0.279
39.68110236	-0.167
39.68307087	-0.015
39.68503937	0.027
39.68700787	-0.077
39.68897638	-0.226
39.69094488	-0.289
39.69291339	-0.227
39.69488189	-0.108
39.69685039	-0.022
39.6988189	-0.009
39.7007874	-0.04
39.70275591	-0.072
39.70472441	-0.076
39.70669291	-0.052
39.70866142	-0.029
39.71062992	-0.027
39.71259843	-0.034
39.71456693	-0.019
39.71653543	0.021
39.71850394	0.05
39.72047244	0.052
39.72244094	0.056
39.72440945	0.1
39.72637795	0.157
39.72834646	0.156
39.73031496	0.084
39.73228346	0.031
39.73425197	0.097
39.73622047	0.242
39.73818898	0.307
39.74015748	0.202
39.74212598	0.023
39.74409449	-0.043
39.74606299	0.062
39.7480315	0.202
39.75	0.227
39.7519685	0.131
39.75393701	0.049
39.75590551	0.076
39.75787402	0.171
39.75984252	0.225
39.76181102	0.187
39.76377953	0.107
39.76574803	0.068
39.76771654	0.099
39.76968504	0.149
39.77165354	0.15
39.77362205	0.094
39.77559055	0.052
39.77755906	0.097
39.77952756	0.222
39.78149606	0.321
39.78346457	0.283
39.78543307	0.118
39.78740157	-0.037
39.78937008	-0.054
39.79133858	0.055
39.79330709	0.147
39.79527559	0.113
39.79724409	-0.019
39.7992126	-0.125
39.8011811	-0.111
39.80314961	0.022
39.80511811	0.183
39.80708661	0.265
39.80905512	0.231
39.81102362	0.133
39.81299213	0.068
39.81496063	0.096
39.81692913	0.184
39.81889764	0.233
39.82086614	0.186
39.82283465	0.086
39.82480315	0.011
39.82677165	-0.018
39.82874016	-0.026
39.83070866	-0.047
39.83267717	-0.067
39.83464567	-0.068
39.83661417	-0.043
39.83858268	-0.005
39.84055118	0.029
39.84251969	0.066
39.84448819	0.109
39.84645669	0.152
39.8484252	0.182
39.8503937	0.179
39.8523622	0.128
39.85433071	0.044
39.85629921	-0.013
39.85826772	0.005
39.86023622	0.071
39.86220472	0.108
39.86417323	0.074
39.86614173	0.02
39.86811024	0.029
39.87007874	0.128
39.87204724	0.255
39.87401575	0.314
39.87598425	0.264
39.87795276	0.158
39.87992126	0.073
39.88188976	0.037
39.88385827	0.027
39.88582677	0.009
39.88779528	-0.014
39.88976378	0.002
39.89173228	0.076
39.89370079	0.167
39.89566929	0.199
39.8976378	0.17
39.8996063	0.177
39.9015748	0.285
39.90354331	0.422
39.90551181	0.441
39.90748031	0.297
39.90944882	0.132
39.91141732	0.124
39.91338583	0.279
39.91535433	0.406
39.91732283	0.345
39.91929134	0.165
39.92125984	0.075
39.92322835	0.185
39.92519685	0.399
39.92716535	0.529
39.92913386	0.487
39.93110236	0.362
39.93307087	0.313
39.93503937	0.422
39.93700787	0.601
39.93897638	0.68
39.94094488	0.583
39.94291339	0.419
39.94488189	0.366
39.94685039	0.497
39.9488189	0.675
39.9507874	0.698
39.95275591	0.532
39.95472441	0.34
39.95669291	0.282
39.95866142	0.35
39.96062992	0.378
39.96259843	0.257
39.96456693	0.041
39.96653543	-0.139
39.96850394	-0.201
39.97047244	-0.152
39.97244094	-0.044
39.97440945	0.07
39.97637795	0.144
39.97834646	0.129
39.98031496	0.056
39.98228346	0.022
39.98425197	0.096
39.98622047	0.208
39.98818898	0.199
39.99015748	0.021
39.99212598	-0.183
39.99409449	-0.235
39.99606299	-0.121
39.9980315	-0.013
40	-0.038
40.0019685	-0.12
40.00393701	-0.087
40.00590551	0.093
40.00787402	0.256
40.00984252	0.253
40.01181102	0.131
40.01377953	0.07
40.01574803	0.146
40.01771654	0.261
40.01968504	0.265
40.02165354	0.149
40.02362205	0.056
40.02559055	0.106
40.02755906	0.3
40.02952756	0.579
40.03149606	0.907
40.03346457	1.297
40.03543307	1.708
40.03740157	2.061
40.03937008	2.338
40.04133858	2.612
40.04330709	2.957
40.04527559	3.3
40.04724409	3.464
40.0492126	3.352
40.0511811	3.082
40.05314961	2.834
40.05511811	2.64
40.05708661	2.323
40.05905512	1.733
40.06102362	0.99
40.06299213	0.375
40.06496063	0.028
40.06692913	-0.186
40.06889764	-0.466
40.07086614	-0.788
40.07283465	-0.934
40.07480315	-0.775
40.07677165	-0.461
40.07874016	-0.237
40.08070866	-0.185
40.08267717	-0.189
40.08464567	-0.135
40.08661417	-0.055
40.08858268	-0.036
40.09055118	-0.108
40.09251969	-0.223
40.09448819	-0.339
40.09645669	-0.444
40.0984252	-0.506
40.1003937	-0.473
40.1023622	-0.355
40.10433071	-0.256
40.10629921	-0.274
40.10826772	-0.375
40.11023622	-0.432
40.11220472	-0.377
40.11417323	-0.258
40.11614173	-0.189
40.11811024	-0.212
40.12007874	-0.267
40.12204724	-0.275
40.12401575	-0.217
40.12598425	-0.131
40.12795276	-0.064
40.12992126	-0.023
40.13188976	-0.003
40.13385827	-0.032
40.13582677	-0.133
40.13779528	-0.28
40.13976378	-0.356
40.14173228	-0.276
40.14370079	-0.091
40.14566929	0.031
40.1476378	-0.039
40.1496063	-0.231
40.1515748	-0.321
40.15354331	-0.178
40.15551181	0.072
40.15748031	0.168
40.15944882	0.01
40.16141732	-0.224
40.16338583	-0.265
40.16535433	-0.057
40.16732283	0.175
40.16929134	0.193
40.17125984	0.014
40.17322835	-0.115
40.17519685	-0.015
40.17716535	0.222
40.17913386	0.348
40.18110236	0.263
40.18307087	0.111
40.18503937	0.095
40.18700787	0.23
40.18897638	0.35
40.19094488	0.336
40.19291339	0.233
40.19488189	0.173
40.19685039	0.195
40.1988189	0.223
40.2007874	0.19
40.20275591	0.124
40.20472441	0.095
40.20669291	0.101
40.20866142	0.089
40.21062992	0.057
40.21259843	0.057
40.21456693	0.131
40.21653543	0.25
40.21850394	0.332
40.22047244	0.354
40.22244094	0.364
40.22440945	0.404
40.22637795	0.466
40.22834646	0.51
40.23031496	0.509
40.23228346	0.465
40.23425197	0.42
40.23622047	0.432
40.23818898	0.509
40.24015748	0.6
40.24212598	0.621
40.24409449	0.552
40.24606299	0.477
40.2480315	0.508
40.25	0.651
40.2519685	0.795
40.25393701	0.833
40.25590551	0.779
40.25787402	0.737
40.25984252	0.747
40.26181102	0.746
40.26377953	0.687
40.26574803	0.635
40.26771654	0.68
40.26968504	0.799
40.27165354	0.871
40.27362205	0.839
40.27559055	0.783
40.27755906	0.808
40.27952756	0.908
40.28149606	0.971
40.28346457	0.931
40.28543307	0.851
40.28740157	0.823
40.28937008	0.85
40.29133858	0.882
40.29330709	0.9
40.29527559	0.923
40.29724409	0.952
40.2992126	0.95
40.3011811	0.891
40.30314961	0.826
40.30511811	0.814
40.30708661	0.849
