序号,相对时间(s),R（Ω）,X（Ω）,时间
467,50.72,21776.3,-1729.79,2026/01/23 17:15:48
468,50.83,21769.3,-1730.02,2026/01/23 17:15:48
469,50.94,21776.2,-1728.3,2026/01/23 17:15:49
470,51.05,21771.5,-1730.45,2026/01/23 17:15:49
471,51.16,21772.3,-1729.15,2026/01/23 17:15:49
472,51.27,21776.2,-1730.68,2026/01/23 17:15:49
473,51.38,21771.1,-1730.39,2026/01/23 17:15:49
474,51.49,21776.4,-1727.9,2026/01/23 17:15:49
475,51.6,21774.3,-1731.33,2026/01/23 17:15:49
476,51.7,21776.4,-1729.42,2026/01/23 17:15:49
477,51.81,21773.7,-1729.54,2026/01/23 17:15:49
478,51.92,21776.2,-1730.99,2026/01/23 17:15:50
479,52.03,21774.4,-1729.38,2026/01/23 17:15:50
480,52.14,21775.7,-1730.13,2026/01/23 17:15:50
481,52.25,21778.3,-1728.6,2026/01/23 17:15:50
482,52.36,21772.2,-1730.82,2026/01/23 17:15:50
483,52.47,21780,-1727.12,2026/01/23 17:15:50
484,52.58,21772.8,-1733.46,2026/01/23 17:15:50
485,52.68,21779.1,-1727.09,2026/01/23 17:15:50
486,52.79,21776.1,-1732.18,2026/01/23 17:15:50
487,52.9,21777.1,-1729.21,2026/01/23 17:15:50
488,53.01,21780.5,-1729.52,2026/01/23 17:15:51
489,53.12,21777.5,-1732.11,2026/01/23 17:15:51
490,53.23,21781.6,-1729.29,2026/01/23 17:15:51
491,53.34,21778.9,-1730.44,2026/01/23 17:15:51
492,53.45,21784.3,-1732.02,2026/01/23 17:15:51
493,53.55,21778.7,-1730.7,2026/01/23 17:15:51
494,53.66,21785.5,-1730.53,2026/01/23 17:15:51
495,53.77,21782.6,-1729.69,2026/01/23 17:15:51
496,53.88,21781.2,-1730.64,2026/01/23 17:15:51
497,53.99,21787.2,-1730.14,2026/01/23 17:15:52
498,54.1,21782.8,-1732.67,2026/01/23 17:15:52
499,54.21,21787.3,-1726.75,2026/01/23 17:15:52
500,54.31,21785,-1732.92,2026/01/23 17:15:52
501,54.42,21786.2,-1729.18,2026/01/23 17:15:52
502,54.53,21787.2,-1729.13,2026/01/23 17:15:52
503,54.64,21785.9,-1732.26,2026/01/23 17:15:52
504,54.75,21789.1,-1728.96,2026/01/23 17:15:52
505,54.86,21783.5,-1731.01,2026/01/23 17:15:52
506,54.97,21791,-1731.32,2026/01/23 17:15:53
507,55.07,21784.8,-1730.39,2026/01/23 17:15:53
508,55.18,21790.7,-1729.83,2026/01/23 17:15:53
509,55.29,21787.9,-1732.62,2026/01/23 17:15:53
510,55.4,21788.2,-1729.08,2026/01/23 17:15:53
511,55.51,21791.9,-1730.41,2026/01/23 17:15:53
512,55.62,21786.8,-1731.29,2026/01/23 17:15:53
513,55.73,21792,-1729.32,2026/01/23 17:15:53
514,55.84,21790.9,-1731.99,2026/01/23 17:15:53
515,55.95,21791.5,-1730.34,2026/01/23 17:15:54
516,56.06,21790.5,-1731.12,2026/01/23 17:15:54
517,56.16,21791.3,-1731.16,2026/01/23 17:15:54
518,56.27,21791.4,-1729.93,2026/01/23 17:15:54
519,56.38,21789.6,-1731.79,2026/01/23 17:15:54
520,56.49,21795.7,-1729.88,2026/01/23 17:15:54
521,56.6,21786.7,-1732.58,2026/01/23 17:15:54
522,56.71,21795.7,-1728.42,2026/01/23 17:15:54
523,56.82,21788.2,-1734.1,2026/01/23 17:15:54
524,56.93,21793.3,-1728.82,2026/01/23 17:15:55
525,57.03,21793.3,-1730.43,2026/01/23 17:15:55
526,57.14,21789.5,-1731.2,2026/01/23 17:15:55
527,57.25,21794.7,-1730.08,2026/01/23 17:15:55
528,57.36,21791.8,-1731.98,2026/01/23 17:15:55
529,57.47,21792.8,-1731.02,2026/01/23 17:15:55
530,57.58,21790.6,-1730.99,2026/01/23 17:15:55
531,57.68,21792.6,-1731.41,2026/01/23 17:15:55
532,57.79,21790.6,-1729.96,2026/01/23 17:15:55
533,57.9,21791.3,-1731.67,2026/01/23 17:15:55
534,58.01,21793,-1730.12,2026/01/23 17:15:56
535,58.12,21787.4,-1731.75,2026/01/23 17:15:56
536,58.23,21796.4,-1727.87,2026/01/23 17:15:56
537,58.34,21788.3,-1734.33,2026/01/23 17:15:56
538,58.45,21793.6,-1728.05,2026/01/23 17:15:56
539,58.56,21792,-1733.33,2026/01/23 17:15:56
540,58.67,21791.7,-1729.53,2026/01/23 17:15:56
541,58.77,21794,-1730.79,2026/01/23 17:15:56
542,58.88,21789.1,-1733.25,2026/01/23 17:15:56
543,58.99,21793,-1729.2,2026/01/23 17:15:57
544,59.1,21789.7,-1733.33,2026/01/23 17:15:57
545,59.21,21794.4,-1730.8,2026/01/23 17:15:57
546,59.32,21787.5,-1730.11,2026/01/23 17:15:57
547,59.43,21795.8,-1730.7,2026/01/23 17:15:57
548,59.54,21788.4,-1731.29,2026/01/23 17:15:57
549,59.65,21791.4,-1730.07,2026/01/23 17:15:57
550,59.76,21791.5,-1731.01,2026/01/23 17:15:57
551,59.86,21788.7,-1729.96,2026/01/23 17:15:57
552,59.97,21793.9,-1731.19,2026/01/23 17:15:58
553,60.08,21788.4,-1733.08,2026/01/23 17:15:58
554,60.19,21790.9,-1728.7,2026/01/23 17:15:58
555,60.3,21790.4,-1732.35,2026/01/23 17:15:58
556,60.41,21792.3,-1730.33,2026/01/23 17:15:58
557,60.52,21789.5,-1731.04,2026/01/23 17:15:58
558,60.63,21790.8,-1730.96,2026/01/23 17:15:58
559,60.74,21789.8,-1730.79,2026/01/23 17:15:58
560,60.84,21791.1,-1730.78,2026/01/23 17:15:58
561,60.95,21792.4,-1730.59,2026/01/23 17:15:59
562,61.06,21784.9,-1733.47,2026/01/23 17:15:59
563,61.17,21794.5,-1727.39,2026/01/23 17:15:59
564,61.28,21786.5,-1734.48,2026/01/23 17:15:59
565,61.39,21791.3,-1727.9,2026/01/23 17:15:59
566,61.5,21789.4,-1731.88,2026/01/23 17:15:59
567,61.61,21788.4,-1730.58,2026/01/23 17:15:59
568,61.72,21791.4,-1729.03,2026/01/23 17:15:59
569,61.82,21787.8,-1732.88,2026/01/23 17:15:59
570,61.93,21791.5,-1730.08,2026/01/23 17:16:00
571,62.04,21786.1,-1731.46,2026/01/23 17:16:00
572,62.15,21792.6,-1732.07,2026/01/23 17:16:00
573,62.26,21785.7,-1730.37,2026/01/23 17:16:00
574,62.37,21791.3,-1730.9,2026/01/23 17:16:00
575,62.48,21787.5,-1732.9,2026/01/23 17:16:00
576,62.59,21788.4,-1730.16,2026/01/23 17:16:00
577,62.7,21789.9,-1732.79,2026/01/23 17:16:00
578,62.81,21785.9,-1731.23,2026/01/23 17:16:00
579,62.91,21790.1,-1729.48,2026/01/23 17:16:01
580,63.02,21787.9,-1732.49,2026/01/23 17:16:01
581,63.13,21789.1,-1730.95,2026/01/23 17:16:01
582,63.24,21787.2,-1729.52,2026/01/23 17:16:01
583,63.35,21789.9,-1731.98,2026/01/23 17:16:01
584,63.46,21785.7,-1730.24,2026/01/23 17:16:01
585,63.57,21789.8,-1731.49,2026/01/23 17:16:01
586,63.68,21787.5,-1731.17,2026/01/23 17:16:01
587,63.79,21789.1,-1729.85,2026/01/23 17:16:01
588,63.9,21791.6,-1730.38,2026/01/23 17:16:01
589,64,21785.9,-1731.97,2026/01/23 17:16:02
590,64.11,21791,-1729.51,2026/01/23 17:16:02
591,64.22,21786.7,-1734.17,2026/01/23 17:16:02
592,64.33,21789.9,-1729.31,2026/01/23 17:16:02
593,64.44,21789.9,-1731.69,2026/01/23 17:16:02
594,64.55,21788.4,-1730.97,2026/01/23 17:16:02
595,64.66,21789.8,-1729.01,2026/01/23 17:16:02
596,64.77,21786.5,-1733.28,2026/01/23 17:16:02
597,64.88,21790.3,-1729.92,2026/01/23 17:16:02
598,64.99,21785.5,-1732.09,2026/01/23 17:16:03
599,65.09,21793.3,-1729.62,2026/01/23 17:16:03
600,65.2,21785.7,-1732.16,2026/01/23 17:16:03
601,65.31,21789.9,-1728.94,2026/01/23 17:16:03
602,65.42,21789.8,-1731.82,2026/01/23 17:16:03
603,65.53,21787.9,-1729.62,2026/01/23 17:16:03
604,65.64,21792.2,-1730.09,2026/01/23 17:16:03
605,65.75,21788.3,-1732.4,2026/01/23 17:16:03
606,65.85,21791,-1729.05,2026/01/23 17:16:03
607,65.96,21789.7,-1732.47,2026/01/23 17:16:04
608,66.07,21792.2,-1730.75,2026/01/23 17:16:04
609,66.18,21790.4,-1730.73,2026/01/23 17:16:04
610,66.29,21792.8,-1732.25,2026/01/23 17:16:04
611,66.4,21794.3,-1729.56,2026/01/23 17:16:04
612,66.51,21789.4,-1732.78,2026/01/23 17:16:04
613,66.61,21798,-1729.41,2026/01/23 17:16:04
614,66.72,21790.7,-1734.42,2026/01/23 17:16:04
615,66.83,21798.5,-1728.67,2026/01/23 17:16:04
616,66.94,21794.8,-1732.27,2026/01/23 17:16:05
617,67.05,21796.2,-1729.88,2026/01/23 17:16:05
618,67.16,21799.4,-1730.81,2026/01/23 17:16:05
619,67.27,21794.4,-1731.79,2026/01/23 17:16:05
620,67.38,21798.8,-1730.98,2026/01/23 17:16:05
621,67.49,21796.5,-1732.79,2026/01/23 17:16:05
622,67.6,21799.7,-1731.1,2026/01/23 17:16:05
623,67.7,21794.8,-1730.25,2026/01/23 17:16:05
624,67.81,21801.4,-1731.4,2026/01/23 17:16:05
625,67.92,21795.9,-1730.92,2026/01/23 17:16:06
626,68.03,21801,-1730.59,2026/01/23 17:16:06
627,68.14,21800.5,-1731.12,2026/01/23 17:16:06
628,68.25,21799.8,-1730.38,2026/01/23 17:16:06
629,68.36,21805,-1730.96,2026/01/23 17:16:06
630,68.47,21799.6,-1732.37,2026/01/23 17:16:06
631,68.58,21803.8,-1730.01,2026/01/23 17:16:06
632,68.69,21802.7,-1732.51,2026/01/23 17:16:06
633,68.8,21804.4,-1731.04,2026/01/23 17:16:06
634,68.9,21803.3,-1730.22,2026/01/23 17:16:06
635,69.01,21804.4,-1731.72,2026/01/23 17:16:07
636,69.12,21804.2,-1730.54,2026/01/23 17:16:07
637,69.23,21803,-1732.4,2026/01/23 17:16:07
638,69.34,21807.1,-1730.07,2026/01/23 17:16:07
639,69.45,21800.6,-1733.09,2026/01/23 17:16:07
640,69.56,21810.1,-1727.22,2026/01/23 17:16:07
641,69.67,21802.5,-1735.21,2026/01/23 17:16:07
642,69.77,21808.1,-1728.5,2026/01/23 17:16:07
643,69.88,21806.3,-1732.43,2026/01/23 17:16:07
644,69.99,21803.2,-1731.43,2026/01/23 17:16:08
645,70.1,21808.3,-1729.4,2026/01/23 17:16:08
646,70.21,21804.5,-1732.3,2026/01/23 17:16:08
647,70.32,21808.3,-1730.55,2026/01/23 17:16:08
648,70.43,21803.5,-1729.11,2026/01/23 17:16:08
649,70.54,21807.7,-1732.58,2026/01/23 17:16:08
650,70.65,21804,-1730.71,2026/01/23 17:16:08
651,70.75,21806.1,-1731.14,2026/01/23 17:16:08
652,70.86,21804.7,-1731.75,2026/01/23 17:16:08
653,70.97,21801.7,-1730.85,2026/01/23 17:16:09
654,71.08,21806.5,-1729.6,2026/01/23 17:16:09
655,71.19,21801.1,-1732.33,2026/01/23 17:16:09
656,71.3,21804.6,-1728.5,2026/01/23 17:16:09
657,71.41,21802.9,-1733.68,2026/01/23 17:16:09
658,71.52,21803.8,-1730.46,2026/01/23 17:16:09
659,71.62,21802.7,-1731.35,2026/01/23 17:16:09
660,71.73,21802.1,-1731.84,2026/01/23 17:16:09
661,71.84,21803.3,-1728.57,2026/01/23 17:16:09
662,71.95,21798.5,-1732.08,2026/01/23 17:16:10
663,72.06,21805.8,-1729.14,2026/01/23 17:16:10
664,72.17,21796.3,-1732,2026/01/23 17:16:10
665,72.28,21804.5,-1729.01,2026/01/23 17:16:10
666,72.39,21799.1,-1732.96,2026/01/23 17:16:10
667,72.49,21798.6,-1731.19,2026/01/23 17:16:10
668,72.6,21801,-1730.57,2026/01/23 17:16:10
669,72.71,21796.1,-1730.75,2026/01/23 17:16:10
670,72.82,21799.6,-1728.95,2026/01/23 17:16:10
671,72.93,21796.5,-1730.95,2026/01/23 17:16:11
672,73.04,21797.1,-1731.21,2026/01/23 17:16:11
673,73.15,21795.3,-1730.87,2026/01/23 17:16:11
674,73.26,21796.5,-1731.19,2026/01/23 17:16:11
675,73.37,21794.6,-1730.84,2026/01/23 17:16:11
676,73.47,21795.3,-1730.06,2026/01/23 17:16:11
677,73.58,21796.7,-1729.86,2026/01/23 17:16:11
678,73.69,21792.8,-1731.28,2026/01/23 17:16:11
679,73.8,21799,-1727.29,2026/01/23 17:16:11
680,73.91,21793.7,-1734.42,2026/01/23 17:16:12
681,74.02,21799.3,-1726.46,2026/01/23 17:16:12
682,74.13,21796.5,-1734.32,2026/01/23 17:16:12
683,74.24,21798.5,-1729.83,2026/01/23 17:16:12
684,74.35,21798.8,-1730.21,2026/01/23 17:16:12
685,74.46,21797.5,-1732.58,2026/01/23 17:16:12
686,74.56,21801.3,-1727.48,2026/01/23 17:16:12
687,74.67,21798.7,-1732.04,2026/01/23 17:16:12
688,74.78,21802.4,-1730.22,2026/01/23 17:16:12
689,74.89,21796.1,-1730.85,2026/01/23 17:16:12
690,75,21803.7,-1730.95,2026/01/23 17:16:13
691,75.11,21797.5,-1730.57,2026/01/23 17:16:13
692,75.22,21803,-1729.97,2026/01/23 17:16:13
693,75.33,21803.2,-1731.39,2026/01/23 17:16:13
694,75.43,21799.8,-1730.89,2026/01/23 17:16:13
695,75.54,21805.3,-1729.75,2026/01/23 17:16:13
696,75.65,21802.4,-1731.74,2026/01/23 17:16:13
697,75.76,21805.4,-1728.8,2026/01/23 17:16:13
698,75.87,21802.8,-1732.45,2026/01/23 17:16:13
699,75.98,21803.7,-1731.05,2026/01/23 17:16:14
700,76.09,21803.7,-1731.5,2026/01/23 17:16:14
701,76.2,21803.9,-1733.01,2026/01/23 17:16:14
702,76.31,21805.4,-1728.42,2026/01/23 17:16:14
703,76.42,21802.2,-1732.82,2026/01/23 17:16:14
704,76.52,21808.9,-1729.78,2026/01/23 17:16:14
705,76.63,21801.2,-1732.66,2026/01/23 17:16:14
706,76.74,21810.4,-1729.35,2026/01/23 17:16:14
707,76.85,21805.3,-1732.08,2026/01/23 17:16:14
708,76.96,21808.4,-1729.75,2026/01/23 17:16:15
709,77.07,21812.1,-1730.91,2026/01/23 17:16:15
710,77.17,21808.7,-1732.27,2026/01/23 17:16:15
711,77.28,21811.4,-1730.87,2026/01/23 17:16:15
712,77.39,21810.7,-1731.33,2026/01/23 17:16:15
713,77.5,21813,-1731.39,2026/01/23 17:16:15
714,77.61,21810.9,-1731.64,2026/01/23 17:16:15
715,77.72,21814.9,-1730.57,2026/01/23 17:16:15
716,77.83,21812.9,-1730.88,2026/01/23 17:16:15
717,77.94,21812.6,-1733.38,2026/01/23 17:16:16
718,78.05,21816.9,-1729.91,2026/01/23 17:16:16
719,78.15,21810.9,-1733.63,2026/01/23 17:16:16
720,78.26,21820.3,-1727.42,2026/01/23 17:16:16
721,78.37,21814.5,-1735.49,2026/01/23 17:16:16
722,78.48,21819.1,-1729.75,2026/01/23 17:16:16
723,78.59,21820.9,-1730.93,2026/01/23 17:16:16
724,78.7,21816.6,-1732.64,2026/01/23 17:16:16
725,78.81,21821.6,-1730.7,2026/01/23 17:16:16
726,78.92,21818.6,-1733.49,2026/01/23 17:16:17
727,79.02,21821,-1731.11,2026/01/23 17:16:17
728,79.13,21819.5,-1730.83,2026/01/23 17:16:17
729,79.24,21823.6,-1732.18,2026/01/23 17:16:17
730,79.35,21821,-1731.44,2026/01/23 17:16:17
731,79.46,21823.4,-1731.5,2026/01/23 17:16:17
732,79.57,21821.2,-1731.73,2026/01/23 17:16:17
733,79.68,21821.6,-1730.16,2026/01/23 17:16:17
734,79.79,21825,-1730.45,2026/01/23 17:16:17
735,79.89,21819.7,-1733.21,2026/01/23 17:16:17
736,80,21823.6,-1727.6,2026/01/23 17:16:18
737,80.11,21821.1,-1734.56,2026/01/23 17:16:18
738,80.22,21822.1,-1730.62,2026/01/23 17:16:18
739,80.33,21824.6,-1730.13,2026/01/23 17:16:18
740,80.44,21821.5,-1732.69,2026/01/23 17:16:18
741,80.55,21825.5,-1730.8,2026/01/23 17:16:18
742,80.65,21820.7,-1731.65,2026/01/23 17:16:18
743,80.76,21827,-1732.75,2026/01/23 17:16:18
744,80.87,21820.8,-1731.45,2026/01/23 17:16:18
745,80.98,21826.1,-1731.08,2026/01/23 17:16:19
746,81.09,21824.7,-1730.93,2026/01/23 17:16:19
747,81.2,21823.9,-1731.03,2026/01/23 17:16:19
748,81.31,21828.6,-1731.16,2026/01/23 17:16:19
749,81.42,21823.4,-1734.11,2026/01/23 17:16:19
750,81.52,21827.1,-1729.61,2026/01/23 17:16:19
751,81.63,21825,-1734.52,2026/01/23 17:16:19
752,81.74,21826.3,-1729.65,2026/01/23 17:16:19
753,81.85,21827.8,-1732.12,2026/01/23 17:16:19
754,81.96,21827.6,-1732.25,2026/01/23 17:16:20
755,82.07,21827.7,-1731.67,2026/01/23 17:16:20
756,82.18,21827,-1734.12,2026/01/23 17:16:20
757,82.29,21830.4,-1730.82,2026/01/23 17:16:20
758,82.4,21825.5,-1733.65,2026/01/23 17:16:20
759,82.51,21837.3,-1728.49,2026/01/23 17:16:20
760,82.62,21828.7,-1734.17,2026/01/23 17:16:20
761,82.73,21837.9,-1728.74,2026/01/23 17:16:20
762,82.83,21831.7,-1735.1,2026/01/23 17:16:20
763,82.94,21834.9,-1729.31,2026/01/23 17:16:21
764,83.05,21835.2,-1732.75,2026/01/23 17:16:21
765,83.16,21834.1,-1732.89,2026/01/23 17:16:21
766,83.27,21839.2,-1729.68,2026/01/23 17:16:21
767,83.38,21836.8,-1732.81,2026/01/23 17:16:21
768,83.49,21841.2,-1731.26,2026/01/23 17:16:21
769,83.6,21839.1,-1730.51,2026/01/23 17:16:21
770,83.7,21843.3,-1733.44,2026/01/23 17:16:21
771,83.81,21839.8,-1730.79,2026/01/23 17:16:21
772,83.92,21844.1,-1731.78,2026/01/23 17:16:22
773,84.03,21844.2,-1731.73,2026/01/23 17:16:22
774,84.14,21844.6,-1730.68,2026/01/23 17:16:22
775,84.25,21847.9,-1731.17,2026/01/23 17:16:22
776,84.36,21842.8,-1733.29,2026/01/23 17:16:22
777,84.47,21848.8,-1730.4,2026/01/23 17:16:22
778,84.58,21844.5,-1736.11,2026/01/23 17:16:22
779,84.69,21847.1,-1729.94,2026/01/23 17:16:22
780,84.8,21845.8,-1733.88,2026/01/23 17:16:22
781,84.9,21846.6,-1732.11,2026/01/23 17:16:22
782,85.01,21849.6,-1731.16,2026/01/23 17:16:23
783,85.12,21848.3,-1733.9,2026/01/23 17:16:23
784,85.23,21852.3,-1729.96,2026/01/23 17:16:23
785,85.34,21850.9,-1733.18,2026/01/23 17:16:23
786,85.45,21856.6,-1731.71,2026/01/23 17:16:23
787,85.56,21851.1,-1730.46,2026/01/23 17:16:23
788,85.67,21859.2,-1732.92,2026/01/23 17:16:23
789,85.77,21855,-1732,2026/01/23 17:16:23
790,85.88,21859.1,-1731.07,2026/01/23 17:16:23
791,85.99,21859.3,-1732.89,2026/01/23 17:16:24
792,86.1,21858.1,-1731.52,2026/01/23 17:16:24
793,86.21,21862.9,-1731.88,2026/01/23 17:16:24
794,86.32,21860.2,-1735.65,2026/01/23 17:16:24
795,86.43,21861.9,-1729.59,2026/01/23 17:16:24
796,86.54,21862.8,-1734.83,2026/01/23 17:16:24
797,86.64,21864.8,-1732.14,2026/01/23 17:16:24
798,86.75,21867.2,-1734.17,2026/01/23 17:16:24
799,86.86,21866.3,-1735.46,2026/01/23 17:16:24
800,86.97,21871.1,-1731.61,2026/01/23 17:16:25
801,87.08,21868.9,-1733.83,2026/01/23 17:16:25
802,87.19,21877.7,-1733.04,2026/01/23 17:16:25
803,87.3,21870.8,-1733.8,2026/01/23 17:16:25
804,87.41,21881.4,-1731.49,2026/01/23 17:16:25
805,87.52,21873.8,-1735.61,2026/01/23 17:16:25
806,87.63,21883.8,-1731.74,2026/01/23 17:16:25
807,87.74,21880.9,-1735.18,2026/01/23 17:16:25
808,87.84,21881.7,-1734,2026/01/23 17:16:25
809,87.95,21888.4,-1733.34,2026/01/23 17:16:26
810,88.06,21884.8,-1733.83,2026/01/23 17:16:26
811,88.17,21890.2,-1730.86,2026/01/23 17:16:26
812,88.28,21890.9,-1733.85,2026/01/23 17:16:26
813,88.39,21892,-1732.61,2026/01/23 17:16:26
814,88.5,21890.1,-1733.73,2026/01/23 17:16:26
815,88.61,21892.7,-1734.32,2026/01/23 17:16:26
816,88.71,21895.8,-1733.3,2026/01/23 17:16:26
817,88.82,21905,-1734.06,2026/01/23 17:16:26
818,88.93,21913,-1733.55,2026/01/23 17:16:27
819,89.04,21915,-1736.81,2026/01/23 17:16:27
820,89.15,21937.9,-1732.75,2026/01/23 17:16:27
821,89.26,21949.6,-1737.64,2026/01/23 17:16:27
822,89.37,21954.2,-1732.97,2026/01/23 17:16:27
823,89.47,21935,-1733.97,2026/01/23 17:16:27
824,89.58,21908.9,-1733.58,2026/01/23 17:16:27
825,89.69,21901.8,-1731.57,2026/01/23 17:16:27
826,89.8,21909.7,-1735.99,2026/01/23 17:16:27
827,89.91,21920.3,-1734.26,2026/01/23 17:16:28
828,90.02,21933.2,-1735.49,2026/01/23 17:16:28
829,90.13,21952.7,-1736.64,2026/01/23 17:16:28
830,90.24,21960.6,-1734.41,2026/01/23 17:16:28
831,90.34,21942.3,-1735.83,2026/01/23 17:16:28
832,90.45,21922.1,-1731.5,2026/01/23 17:16:28
833,90.56,21900.1,-1735.55,2026/01/23 17:16:28
834,90.67,21920.8,-1734.44,2026/01/23 17:16:28
835,90.78,21923,-1735.58,2026/01/23 17:16:28
836,90.89,21944.6,-1735.47,2026/01/23 17:16:28
837,91,21959.4,-1737.42,2026/01/23 17:16:29
838,91.11,21955.8,-1732.49,2026/01/23 17:16:29
839,91.22,21936,-1734.59,2026/01/23 17:16:29
840,91.32,21910.5,-1733.86,2026/01/23 17:16:29
841,91.44,21914.4,-1734.48,2026/01/23 17:16:29
842,91.54,21921,-1736.9,2026/01/23 17:16:29
843,91.65,21932.9,-1735.89,2026/01/23 17:16:29
844,91.76,21946,-1736.12,2026/01/23 17:16:29
845,91.87,21963,-1735.72,2026/01/23 17:16:29
846,91.98,21968.2,-1735.01,2026/01/23 17:16:30
847,92.09,21958.7,-1735.12,2026/01/23 17:16:30
848,92.2,21937.4,-1731.94,2026/01/23 17:16:30
849,92.3,21914.5,-1735.79,2026/01/23 17:16:30
850,92.41,21926.1,-1733.46,2026/01/23 17:16:30
851,92.52,21925.4,-1736.63,2026/01/23 17:16:30
852,92.63,21942.6,-1733.8,2026/01/23 17:16:30
853,92.74,21959.3,-1737.02,2026/01/23 17:16:30
854,92.85,21969.4,-1736.64,2026/01/23 17:16:30
855,92.96,21970.4,-1734.62,2026/01/23 17:16:31
856,93.06,21946.6,-1734.36,2026/01/23 17:16:31
857,93.17,21931,-1733.39,2026/01/23 17:16:31
858,93.28,21923.5,-1734.55,2026/01/23 17:16:31
859,93.39,21932.2,-1736.48,2026/01/23 17:16:31
860,93.5,21943.2,-1735.42,2026/01/23 17:16:31
861,93.61,21965.4,-1737.87,2026/01/23 17:16:31
862,93.72,21973.1,-1736.53,2026/01/23 17:16:31
863,93.83,21968.6,-1735.23,2026/01/23 17:16:31
864,93.94,21948,-1735.23,2026/01/23 17:16:32
865,94.05,21928.7,-1734.62,2026/01/23 17:16:32
866,94.16,21928.5,-1733.32,2026/01/23 17:16:32
867,94.26,21931,-1738.6,2026/01/23 17:16:32
868,94.37,21947.9,-1732.89,2026/01/23 17:16:32
869,94.48,21964.4,-1739.05,2026/01/23 17:16:32
870,94.59,21979.8,-1734.72,2026/01/23 17:16:32
871,94.7,21972.1,-1735.51,2026/01/23 17:16:32
872,94.81,21954.3,-1735.22,2026/01/23 17:16:32
873,94.92,21936.8,-1733.27,2026/01/23 17:16:33
874,95.03,21925.6,-1738.67,2026/01/23 17:16:33
875,95.14,21940.5,-1734.64,2026/01/23 17:16:33
876,95.24,21948.1,-1737.68,2026/01/23 17:16:33
877,95.35,21975.6,-1736.06,2026/01/23 17:16:33
878,95.46,21986,-1738.81,2026/01/23 17:16:33
879,95.57,21988.8,-1735.01,2026/01/23 17:16:33
880,95.68,21964.6,-1737.02,2026/01/23 17:16:33
881,95.79,21948.6,-1732.71,2026/01/23 17:16:33
882,95.9,21938.8,-1735.06,2026/01/23 17:16:33
883,96.01,21943.2,-1735.96,2026/01/23 17:16:34
884,96.12,21955.5,-1736.29,2026/01/23 17:16:34
885,96.23,21962.7,-1738.11,2026/01/23 17:16:34
886,96.33,21982,-1737.35,2026/01/23 17:16:34
887,96.44,21998.1,-1738.4,2026/01/23 17:16:34
888,96.55,22001.8,-1735.92,2026/01/23 17:16:34
889,96.66,21978.9,-1734.71,2026/01/23 17:16:34
890,96.77,21954.7,-1738.38,2026/01/23 17:16:34
891,96.88,21949.1,-1734.07,2026/01/23 17:16:34
892,96.99,21950.3,-1738.19,2026/01/23 17:16:35
893,97.09,21969,-1735.93,2026/01/23 17:16:35
894,97.2,21978.8,-1739.52,2026/01/23 17:16:35
895,97.31,22000.8,-1735.24,2026/01/23 17:16:35
896,97.42,22000.6,-1738.21,2026/01/23 17:16:35
897,97.53,22000.6,-1735.48,2026/01/23 17:16:35
898,97.64,21985.3,-1736.57,2026/01/23 17:16:35
899,97.75,21958,-1733.67,2026/01/23 17:16:35
900,97.86,21943.4,-1734.96,2026/01/23 17:16:35
901,97.97,21948.8,-1736.8,2026/01/23 17:16:36
902,98.07,21948.2,-1734.14,2026/01/23 17:16:36
903,98.18,21945.1,-1735.55,2026/01/23 17:16:36
904,98.29,21948.4,-1735.6,2026/01/23 17:16:36
905,98.4,21947.7,-1734.99,2026/01/23 17:16:36
906,98.51,21947.2,-1737.24,2026/01/23 17:16:36
907,98.62,21949.2,-1732.72,2026/01/23 17:16:36
908,98.73,21945.7,-1736.43,2026/01/23 17:16:36
909,98.84,21951.9,-1734.31,2026/01/23 17:16:36
910,98.95,21943.9,-1737.96,2026/01/23 17:16:37
911,99.05,21951.5,-1733.65,2026/01/23 17:16:37
912,99.16,21945,-1738.37,2026/01/23 17:16:37
913,99.27,21949.1,-1733.73,2026/01/23 17:16:37
914,99.38,21947.6,-1737.64,2026/01/23 17:16:37
915,99.49,21946.4,-1734.99,2026/01/23 17:16:37
916,99.6,21949.8,-1735.95,2026/01/23 17:16:37
917,99.71,21946.2,-1735.98,2026/01/23 17:16:37
918,99.82,21949.7,-1735.36,2026/01/23 17:16:37
919,99.93,21947.8,-1736.63,2026/01/23 17:16:38
920,100.04,21950.7,-1736.76,2026/01/23 17:16:38
921,100.15,21946.5,-1735.08,2026/01/23 17:16:38
922,100.25,21951.4,-1736.42,2026/01/23 17:16:38
923,100.36,21947.2,-1735.18,2026/01/23 17:16:38
924,100.47,21947,-1738.65,2026/01/23 17:16:38
925,100.58,21952.4,-1733.98,2026/01/23 17:16:38
926,100.69,21943.2,-1737.34,2026/01/23 17:16:38
927,100.8,21951,-1733.68,2026/01/23 17:16:38
928,100.9,21944.4,-1737.14,2026/01/23 17:16:38
929,101.01,21948.6,-1734.65,2026/01/23 17:16:39
930,101.12,21948.1,-1735.63,2026/01/23 17:16:39
931,101.23,21943.5,-1735.55,2026/01/23 17:16:39
932,101.34,21948,-1735,2026/01/23 17:16:39
933,101.45,21946.9,-1738.12,2026/01/23 17:16:39
934,101.55,21946.3,-1735.45,2026/01/23 17:16:39
935,101.66,21949,-1735.89,2026/01/23 17:16:39
