数据名单电势阶跃记时电流CASE2024年4月1日  14:46:27
时间: 2024/4/1 14:46:51
线数1	点数15512
2.43	0.227057710501419	
2.44	0.227362895596179	
2.45	0.227362895596179	
2.46	0.227362895596179	
2.47	0.226752525406659	
2.48	0.226752525406659	
2.49	0.227362895596179	
2.5	0.226752525406659	
2.51	0.226752525406659	
2.52	0.226447340311899	
2.53	0.226752525406659	
2.54	0.226752525406659	
2.55	0.226752525406659	
2.56	0.226752525406659	
2.57	0.226752525406659	
2.58	0.226142155217139	
2.59	0.226752525406659	
2.6	0.226752525406659	
2.61	0.226447340311899	
2.62	0.226752525406659	
2.63	0.226752525406659	
2.64	0.226752525406659	
2.65	0.226752525406659	
2.66	0.226752525406659	
2.67	0.226142155217139	
2.68	0.226142155217139	
2.69	0.226752525406659	
2.7	0.226142155217139	
2.71	0.226752525406659	
2.72	0.226447340311899	
2.73	0.226447340311899	
2.74	0.226752525406659	
2.75	0.226142155217139	
2.76	0.226752525406659	
2.77	0.226447340311899	
2.78	0.226752525406659	
2.79	0.226752525406659	
2.8	0.226752525406659	
2.81	0.226752525406659	
2.82	0.226752525406659	
2.83	0.226142155217139	
2.84	0.226752525406659	
2.85	0.226752525406659	
2.86	0.226752525406659	
2.87	0.226447340311899	
2.88	0.226752525406659	
2.89	0.227362895596179	
2.9	0.226752525406659	
2.91	0.226752525406659	
2.92	0.226752525406659	
2.93	0.226752525406659	
2.94	0.226752525406659	
2.95	0.226752525406659	
2.96	0.226752525406659	
2.97	0.226752525406659	
2.98	0.226752525406659	
2.99	0.226447340311899	
3	0.226752525406659	
3.01	0.226752525406659	
3.02	0.226752525406659	
3.03	0.227362895596179	
3.04	0.226752525406659	
3.05	0.226752525406659	
3.06	0.226752525406659	
3.07	0.226752525406659	
3.08	0.226752525406659	
3.09	0.226447340311899	
3.1	0.226752525406659	
3.11	0.226752525406659	
3.12	0.226752525406659	
3.13	0.226752525406659	
3.14	0.226752525406659	
3.15	0.226752525406659	
3.16	0.227362895596179	
3.17	0.226752525406659	
3.18	0.226752525406659	
3.19	0.226752525406659	
3.2	0.227362895596179	
3.21	0.227362895596179	
3.22	0.227362895596179	
3.23	0.227057710501419	
3.24	0.227362895596179	
3.25	0.227362895596179	
3.26	0.227362895596179	
3.27	0.227362895596179	
3.28	0.227057710501419	
3.29	0.226752525406659	
3.3	0.227362895596179	
3.31	0.227362895596179	
3.32	0.227362895596179	
3.33	0.227362895596179	
3.34	0.227362895596179	
3.35	0.227362895596179	
3.36	0.227362895596179	
3.37	0.226752525406659	
3.38	0.227362895596179	
3.39	0.227362895596179	
3.4	0.227362895596179	
3.41	0.227362895596179	
3.42	0.227362895596179	
3.43	0.227362895596179	
3.44	0.227973265785699	
3.45	0.227362895596179	
3.46	0.227362895596179	
3.47	0.227362895596179	
3.48	0.227668080690939	
3.49	0.227362895596179	
3.5	0.227668080690939	
3.51	0.227362895596179	
3.52	0.227973265785699	
3.53	0.227362895596179	
3.54	0.227362895596179	
3.55	0.227362895596179	
3.56	0.227362895596179	
3.57	0.227362895596179	
3.58	0.227362895596179	
3.59	0.227362895596179	
3.6	0.227362895596179	
3.61	0.227362895596179	
3.62	0.227362895596179	
3.63	0.227362895596179	
3.64	0.227362895596179	
3.65	0.227362895596179	
3.66	0.227362895596179	
3.67	0.227057710501419	
3.68	0.227362895596179	
3.69	0.227362895596179	
3.7	0.227057710501419	
3.71	0.227362895596179	
3.72	0.227362895596179	
3.73	0.227362895596179	
3.74	0.227362895596179	
3.75	0.227362895596179	
3.76	0.226752525406659	
3.77	0.226752525406659	
3.78	0.226752525406659	
3.79	0.226752525406659	
3.8	0.226752525406659	
3.81	0.226752525406659	
3.82	0.226447340311899	
3.83	0.226752525406659	
3.84	0.226752525406659	
3.85	0.226142155217139	
3.86	0.226142155217139	
3.87	0.226752525406659	
3.88	0.226142155217139	
3.89	0.226752525406659	
3.9	0.226142155217139	
3.91	0.225836970122379	
3.92	0.225531785027619	
3.93	0.226142155217139	
3.94	0.225531785027619	
3.95	0.225531785027619	
3.96	0.225836970122379	
3.97	0.225531785027619	
3.98	0.225531785027619	
3.99	0.225531785027619	
4	0.225531785027619	
4.01	0.225531785027619	
4.02	0.224616229743339	
4.03	0.225531785027619	
4.04	0.224616229743339	
4.05	0.224616229743339	
4.06	0.225531785027619	
4.07	0.224616229743339	
4.08	0.224616229743339	
4.09	0.225531785027619	
4.1	0.224616229743339	
4.11	0.224616229743339	
4.12	0.224616229743339	
4.13	0.224616229743339	
4.14	0.224311044648579	
4.15	0.224616229743339	
4.16	0.224311044648579	
4.17	0.224311044648579	
4.18	0.224311044648579	
4.19	0.224311044648579	
4.2	0.224311044648579	
4.21	0.224311044648579	
4.22	0.224311044648579	
4.23	0.224311044648579	
4.24	0.224311044648579	
4.25	0.224311044648579	
4.26	0.223700674459059	
4.27	0.224311044648579	
4.28	0.224311044648579	
4.29	0.224311044648579	
4.3	0.224311044648579	
4.31	0.224311044648579	
4.32	0.223700674459059	
4.33	0.224311044648579	
4.34	0.224311044648579	
4.35	0.224311044648579	
4.36	0.224616229743339	
4.37	0.224311044648579	
4.38	0.224311044648579	
4.39	0.224616229743339	
4.4	0.224311044648579	
4.41	0.224311044648579	
4.42	0.224616229743339	
4.43	0.224311044648579	
4.44	0.224616229743339	
4.45	0.224311044648579	
4.46	0.224616229743339	
4.47	0.224311044648579	
4.48	0.224311044648579	
4.49	0.224616229743339	
4.5	0.224311044648579	
4.51	0.224616229743339	
4.52	0.224311044648579	
4.53	0.224616229743339	
4.54	0.224311044648579	
4.55	0.224311044648579	
4.56	0.224311044648579	
4.57	0.224616229743339	
4.58	0.224311044648579	
4.59	0.224616229743339	
4.6	0.224311044648579	
4.61	0.224616229743339	
4.62	0.224311044648579	
4.63	0.224311044648579	
4.64	0.224616229743339	
4.65	0.224311044648579	
4.66	0.224616229743339	
4.67	0.224311044648579	
4.68	0.224311044648579	
4.69	0.224311044648579	
4.7	0.224311044648579	
4.71	0.224311044648579	
4.72	0.224311044648579	
4.73	0.224616229743339	
4.74	0.223700674459059	
4.75	0.224311044648579	
4.76	0.224005859553819	
4.77	0.223700674459059	
4.78	0.223700674459059	
4.79	0.223700674459059	
4.8	0.223700674459059	
4.81	0.223700674459059	
4.82	0.223395489364299	
4.83	0.223395489364299	
4.84	0.223090304269539	
4.85	0.223090304269539	
4.86	0.223090304269539	
4.87	0.223090304269539	
4.88	0.223090304269539	
4.89	0.223090304269539	
4.9	0.22278511917478	
4.91	0.22247993408002	
4.92	0.2218695638905	
4.93	0.22247993408002	
4.94	0.22247993408002	
4.95	0.2218695638905	
4.96	0.2218695638905	
4.97	0.2218695638905	
4.98	0.2218695638905	
4.99	0.2218695638905	
5	0.22125919370098	
5.01	0.22125919370098	
5.02	0.22125919370098	
5.03	0.22064882351146	
5.04	0.22095400860622	
5.05	0.22064882351146	
5.06	0.22064882351146	
5.07	0.22064882351146	
5.08	0.22095400860622	
5.09	0.22064882351146	
5.1	0.22064882351146	
5.11	0.22064882351146	
5.12	0.22064882351146	
5.13	0.21973326822718	
5.14	0.22003845332194	
5.15	0.21973326822718	
5.16	0.21973326822718	
5.17	0.22003845332194	
5.18	0.22064882351146	
5.19	0.21973326822718	
5.2	0.22064882351146	
5.21	0.21973326822718	
5.22	0.21973326822718	
5.23	0.21942808313242	
5.24	0.21942808313242	
5.25	0.21942808313242	
5.26	0.21942808313242	
5.27	0.21973326822718	
5.28	0.21942808313242	
5.29	0.21912289803766	
5.3	0.2188177129429	
5.31	0.21942808313242	
5.32	0.21851252784814	
5.33	0.21820734275338	
5.34	0.2188177129429	
5.35	0.21851252784814	
5.36	0.21820734275338	
5.37	0.21820734275338	
5.38	0.21759697256386	
5.39	0.2172917874691	
5.4	0.21698660237434	
5.41	0.21698660237434	
5.42	0.21698660237434	
5.43	0.21698660237434	
5.44	0.2157658619953	
5.45	0.2157658619953	
5.46	0.21485030671102	
5.47	0.21485030671102	
5.48	0.21454512161626	
5.49	0.21454512161626	
5.5	0.21393475142674	
5.51	0.21393475142674	
5.52	0.21393475142674	
5.53	0.21332438123722	
5.54	0.21332438123722	
5.55	0.21332438123722	
5.56	0.21332438123722	
5.57	0.21240882595294	
5.58	0.21210364085818	
5.59	0.21210364085818	
5.6	0.21210364085818	
5.61	0.211493270668661	
5.62	0.21210364085818	
5.63	0.211493270668661	
5.64	0.211493270668661	
5.65	0.211493270668661	
5.66	0.211188085573901	
5.67	0.211493270668661	
5.68	0.209967345194861	
5.69	0.210882900479141	
5.7	0.210882900479141	
5.71	0.210882900479141	
5.72	0.210272530289621	
5.73	0.209967345194861	
5.74	0.210577715384381	
5.75	0.209967345194861	
5.76	0.209967345194861	
5.77	0.209967345194861	
5.78	0.209967345194861	
5.79	0.209662160100101	
5.8	0.209967345194861	
5.81	0.209662160100101	
5.82	0.209662160100101	
5.83	0.209356975005341	
5.84	0.209662160100101	
5.85	0.209662160100101	
5.86	0.209662160100101	
5.87	0.209662160100101	
5.88	0.209662160100101	
5.89	0.209051789910581	
5.9	0.208746604815821	
5.91	0.209051789910581	
5.92	0.209051789910581	
5.93	0.208746604815821	
5.94	0.208746604815821	
5.95	0.208441419721061	
5.96	0.208441419721061	
5.97	0.208441419721061	
5.98	0.208441419721061	
5.99	0.208441419721061	
6	0.207831049531541	
6.01	0.207831049531541	
6.02	0.207831049531541	
6.03	0.207831049531541	
6.04	0.207831049531541	
6.05	0.207831049531541	
6.06	0.207220679342021	
6.07	0.207220679342021	
6.08	0.207220679342021	
6.09	0.207220679342021	
6.1	0.207220679342021	
6.11	0.206915494247261	
6.12	0.207220679342021	
6.13	0.206610309152501	
6.14	0.206610309152501	
6.15	0.205999938962981	
6.16	0.205999938962981	
6.17	0.205999938962981	
6.18	0.205999938962981	
6.19	0.205999938962981	
6.2	0.205999938962981	
6.21	0.205999938962981	
6.22	0.205999938962981	
6.23	0.204779198583941	
6.24	0.204779198583941	
6.25	0.204779198583941	
6.26	0.204168828394421	
6.27	0.204168828394421	
6.28	0.203863643299661	
6.29	0.203558458204901	
6.3	0.202948088015381	
6.31	0.202948088015381	
6.32	0.202337717825861	
6.33	0.202337717825861	
6.34	0.202337717825861	
6.35	0.201727347636341	
6.36	0.201116977446821	
6.37	0.200201422162542	
6.38	0.200201422162542	
6.39	0.199285866878262	
6.4	0.199285866878262	
6.41	0.198675496688742	
6.42	0.198065126499222	
6.43	0.197454756309702	
6.44	0.196844386120182	
6.45	0.196539201025422	
6.46	0.195928830835902	
6.47	0.195318460646382	
6.48	0.195013275551622	
6.49	0.195013275551622	
6.5	0.194097720267342	
6.51	0.193792535172582	
6.52	0.192876979888302	
6.53	0.192571794793542	
6.54	0.191961424604022	
6.55	0.191351054414502	
6.56	0.191351054414502	
6.57	0.190130314035463	
6.58	0.190130314035463	
6.59	0.189825128940703	
6.6	0.189825128940703	
6.61	0.189519943845943	
6.62	0.188299203466903	
6.63	0.188299203466903	
6.64	0.188299203466903	
6.65	0.187688833277383	
6.66	0.187688833277383	
6.67	0.187078463087863	
6.68	0.186468092898343	
6.69	0.186468092898343	
6.7	0.185552537614063	
6.71	0.186468092898343	
6.72	0.186468092898343	
6.73	0.185552537614063	
6.74	0.185552537614063	
6.75	0.185247352519303	
6.76	0.185552537614063	
6.77	0.185552537614063	
6.78	0.185247352519303	
6.79	0.185247352519303	
6.8	0.185247352519303	
6.81	0.185247352519303	
6.82	0.185247352519303	
6.83	0.185552537614063	
6.84	0.185247352519303	
6.85	0.185247352519303	
6.86	0.185247352519303	
6.87	0.185247352519303	
6.88	0.185247352519303	
6.89	0.185552537614063	
6.9	0.185552537614063	
6.91	0.185552537614063	
6.92	0.186468092898343	
6.93	0.185857722708823	
6.94	0.186468092898343	
6.95	0.186468092898343	
6.96	0.186468092898343	
6.97	0.187078463087863	
6.98	0.187688833277383	
6.99	0.187688833277383	
7	0.188299203466903	
7.01	0.188909573656423	
7.02	0.188909573656423	
7.03	0.189519943845943	
7.04	0.190130314035463	
7.05	0.191351054414502	
7.06	0.191961424604022	
7.07	0.192571794793542	
7.08	0.193792535172582	
7.09	0.195013275551622	
7.1	0.195318460646382	
7.11	0.196844386120182	
7.12	0.198065126499222	
7.13	0.198675496688742	
7.14	0.200201422162542	
7.15	0.201727347636341	
7.16	0.203558458204901	
7.17	0.204168828394421	
7.18	0.205999938962981	
7.19	0.207220679342021	
7.2	0.209051789910581	
7.21	0.209967345194861	
7.22	0.21210364085818	
7.23	0.21332438123722	
7.24	0.21454512161626	
7.25	0.21607104709006	
7.26	0.21759697256386	
7.27	0.21942808313242	
7.28	0.22064882351146	
7.29	0.22217474898526	
7.3	0.223090304269539	
7.31	0.224616229743339	
7.32	0.225531785027619	
7.33	0.227362895596179	
7.34	0.227973265785699	
7.35	0.229194006164739	
7.36	0.230109561449019	
7.37	0.230719931638539	
7.38	0.231635486922819	
7.39	0.232856227301859	
7.4	0.233466597491379	
7.41	0.234076967680898	
7.42	0.234382152775658	
7.43	0.235297708059938	
7.44	0.235908078249458	
7.45	0.235908078249458	
7.46	0.236518448438978	
7.47	0.236518448438978	
7.48	0.236518448438978	
7.49	0.237128818628498	
7.5	0.237128818628498	
7.51	0.237128818628498	
7.52	0.236823633533738	
7.53	0.237128818628498	
7.54	0.237128818628498	
7.55	0.237128818628498	
7.56	0.236518448438978	
7.57	0.235908078249458	
7.58	0.235602893154698	
7.59	0.234382152775658	
7.6	0.234076967680898	
7.61	0.233466597491379	
7.62	0.232856227301859	
7.63	0.232245857112339	
7.64	0.231635486922819	
7.65	0.230414746543779	
7.66	0.229194006164739	
7.67	0.228583635975219	
7.68	0.227973265785699	
7.69	0.226752525406659	
7.7	0.225531785027619	
7.71	0.224311044648579	
7.72	0.223090304269539	
7.73	0.22156437879574	
7.74	0.22095400860622	
7.75	0.21942808313242	
7.76	0.21820734275338	
7.77	0.21698660237434	
7.78	0.2157658619953	
7.79	0.21393475142674	
7.8	0.21332438123722	
7.81	0.21210364085818	
7.82	0.209967345194861	
7.83	0.209051789910581	
7.84	0.207831049531541	
7.85	0.206610309152501	
7.86	0.205084383678701	
7.87	0.204168828394421	
7.88	0.202948088015381	
7.89	0.201727347636341	
7.9	0.200201422162542	
7.91	0.199896237067782	
7.92	0.198675496688742	
7.93	0.198065126499222	
7.94	0.196844386120182	
7.95	0.196234015930662	
7.96	0.195013275551622	
7.97	0.194402905362102	
7.98	0.193182164983062	
7.99	0.192571794793542	
8	0.191961424604022	
8.01	0.191351054414502	
8.02	0.190130314035463	
8.03	0.190130314035463	
8.04	0.189519943845943	
8.05	0.188909573656423	
8.06	0.188299203466903	
8.07	0.188299203466903	
8.08	0.187688833277383	
8.09	0.187688833277383	
8.1	0.186773277993103	
8.11	0.186468092898343	
8.12	0.186468092898343	
8.13	0.185552537614063	
8.14	0.185247352519303	
8.15	0.185552537614063	
8.16	0.185552537614063	
8.17	0.185247352519303	
8.18	0.185247352519303	
8.19	0.184636982329783	
8.2	0.185247352519303	
8.21	0.184942167424543	
8.22	0.184636982329783	
8.23	0.184636982329783	
8.24	0.185247352519303	
8.25	0.185247352519303	
8.26	0.185247352519303	
8.27	0.185247352519303	
8.28	0.185552537614063	
8.29	0.185552537614063	
8.3	0.186468092898343	
8.31	0.187078463087863	
8.32	0.187688833277383	
8.33	0.188299203466903	
8.34	0.188909573656423	
8.35	0.190130314035463	
8.36	0.191351054414502	
8.37	0.191351054414502	
8.38	0.193182164983062	
8.39	0.194402905362102	
8.4	0.196234015930662	
8.41	0.196844386120182	
8.42	0.198675496688742	
8.43	0.199896237067782	
8.44	0.201116977446821	
8.45	0.202948088015381	
8.46	0.204474013489181	
8.47	0.205084383678701	
8.48	0.207831049531541	
8.49	0.209051789910581	
8.5	0.209967345194861	
8.51	0.21210364085818	
8.52	0.21332438123722	
8.53	0.21485030671102	
8.54	0.2157658619953	
8.55	0.21759697256386	
8.56	0.21851252784814	
8.57	0.22003845332194	
8.58	0.2218695638905	
8.59	0.22217474898526	
8.6	0.223090304269539	
8.61	0.224311044648579	
8.62	0.224616229743339	
8.63	0.226142155217139	
8.64	0.227362895596179	
8.65	0.227973265785699	
8.66	0.228583635975219	
8.67	0.229194006164739	
8.68	0.229499191259499	
8.69	0.230414746543779	
8.7	0.230719931638539	
8.71	0.231635486922819	
8.72	0.231635486922819	
8.73	0.231940672017579	
8.74	0.232245857112339	
8.75	0.232551042207099	
8.76	0.232245857112339	
8.77	0.232245857112339	
8.78	0.232245857112339	
8.79	0.232245857112339	
8.8	0.232245857112339	
8.81	0.232245857112339	
8.82	0.231025116733299	
8.83	0.231635486922819	
8.84	0.230414746543779	
8.85	0.230414746543779	
8.86	0.229194006164739	
8.87	0.229194006164739	
8.88	0.227973265785699	
8.89	0.227362895596179	
8.9	0.226752525406659	
8.91	0.225531785027619	
8.92	0.224311044648579	
8.93	0.223700674459059	
8.94	0.22247993408002	
8.95	0.22125919370098	
8.96	0.21973326822718	
8.97	0.2188177129429	
8.98	0.21759697256386	
8.99	0.21637623218482	
9	0.21454512161626	
9.01	0.21332438123722	
9.02	0.21210364085818	
9.03	0.210882900479141	
9.04	0.209662160100101	
9.05	0.207831049531541	
9.06	0.206610309152501	
9.07	0.204779198583941	
9.08	0.203863643299661	
9.09	0.202337717825861	
9.1	0.201116977446821	
9.11	0.199896237067782	
9.12	0.198675496688742	
9.13	0.197759941404462	
9.14	0.196234015930662	
9.15	0.195013275551622	
9.16	0.194402905362102	
9.17	0.193182164983062	
9.18	0.192571794793542	
9.19	0.191351054414502	
9.2	0.190130314035463	
9.21	0.189214758751183	
9.22	0.188909573656423	
9.23	0.188299203466903	
9.24	0.187078463087863	
9.25	0.185857722708823	
9.26	0.186468092898343	
9.27	0.185247352519303	
9.28	0.185247352519303	
9.29	0.184636982329783	
9.3	0.184026612140263	
9.31	0.183416241950743	
9.32	0.182805871761223	
9.33	0.182805871761223	
9.34	0.182805871761223	
9.35	0.182195501571703	
9.36	0.181585131382183	
9.37	0.181585131382183	
9.38	0.181585131382183	
9.39	0.181585131382183	
9.4	0.181585131382183	
9.41	0.181585131382183	
9.42	0.181585131382183	
9.43	0.181585131382183	
9.44	0.181585131382183	
9.45	0.181585131382183	
9.46	0.182805871761223	
9.47	0.182805871761223	
9.48	0.182805871761223	
9.49	0.183416241950743	
9.5	0.183416241950743	
9.51	0.184026612140263	
9.52	0.184636982329783	
9.53	0.185247352519303	
9.54	0.185552537614063	
9.55	0.187078463087863	
9.56	0.187688833277383	
9.57	0.188909573656423	
9.58	0.190130314035463	
9.59	0.191351054414502	
9.6	0.192571794793542	
9.61	0.193182164983062	
9.62	0.195013275551622	
9.63	0.195318460646382	
9.64	0.197149571214942	
9.65	0.198065126499222	
9.66	0.199896237067782	
9.67	0.201116977446821	
9.68	0.202032532731101	
9.69	0.204168828394421	
9.7	0.205084383678701	
9.71	0.206610309152501	
9.72	0.207831049531541	
9.73	0.209356975005341	
9.74	0.210882900479141	
9.75	0.21210364085818	
9.76	0.21332438123722	
9.77	0.21454512161626	
9.78	0.2157658619953	
9.79	0.21698660237434	
9.8	0.21820734275338	
9.81	0.21942808313242	
9.82	0.21973326822718	
9.83	0.2218695638905	
9.84	0.22247993408002	
9.85	0.223090304269539	
9.86	0.223700674459059	
9.87	0.224311044648579	
9.88	0.225531785027619	
9.89	0.225531785027619	
9.9	0.226752525406659	
9.91	0.226752525406659	
9.92	0.227362895596179	
9.93	0.227973265785699	
9.94	0.227973265785699	
9.95	0.227668080690939	
9.96	0.227973265785699	
9.97	0.227973265785699	
9.98	0.227973265785699	
9.99	0.227973265785699	
10	0.227973265785699	
10.01	0.227362895596179	
10.02	0.226752525406659	
10.03	0.225531785027619	
10.04	0.224616229743339	
10.05	0.224311044648579	
10.06	0.223700674459059	
10.07	0.22247993408002	
10.08	0.2218695638905	
10.09	0.22064882351146	
10.1	0.21942808313242	
10.11	0.21820734275338	
10.12	0.21759697256386	
10.13	0.2157658619953	
10.14	0.21454512161626	
10.15	0.21332438123722	
10.16	0.21210364085818	
10.17	0.209967345194861	
10.18	0.209051789910581	
10.19	0.207831049531541	
10.2	0.206305124057741	
10.21	0.205084383678701	
10.22	0.203558458204901	
10.23	0.202337717825861	
10.24	0.201116977446821	
10.25	0.199285866878262	
10.26	0.198065126499222	
10.27	0.196844386120182	
10.28	0.196234015930662	
10.29	0.195013275551622	
10.3	0.193792535172582	
10.31	0.193182164983062	
10.32	0.191961424604022	
10.33	0.190435499130222	
10.34	0.190130314035463	
10.35	0.188909573656423	
10.36	0.188299203466903	
10.37	0.187688833277383	
10.38	0.187078463087863	
10.39	0.186468092898343	
10.4	0.185247352519303	
10.41	0.185247352519303	
10.42	0.184636982329783	
10.43	0.184026612140263	
10.44	0.183416241950743	
10.45	0.183416241950743	
10.46	0.182805871761223	
10.47	0.182805871761223	
10.48	0.182805871761223	
10.49	0.182195501571703	
10.5	0.182195501571703	
10.51	0.182195501571703	
10.52	0.182195501571703	
10.53	0.181585131382183	
10.54	0.181585131382183	
10.55	0.182195501571703	
10.56	0.182195501571703	
10.57	0.182195501571703	
10.58	0.182805871761223	
10.59	0.182805871761223	
10.6	0.182805871761223	
10.61	0.183416241950743	
10.62	0.184026612140263	
10.63	0.184636982329783	
10.64	0.185247352519303	
10.65	0.185247352519303	
